id,hours,start,duration
0,103,0,10
1,146,0,14
2,53,0,5
3,69,0,6
4,274,0,27
5,50,0,5
6,119,0,11
7,50,0,5
8,253,0,25
9,377,0,37
10,610,0,61
11,183,6,18
12,134,0,13
13,626,0,62
14,1154,62,115
15,71,0,7
16,194,0,19
17,202,0,20
18,359,0,35
19,231,0,23
20,807,0,80
21,55,13,5
22,57,25,5
23,156,0,15
24,188,0,18
25,50,18,5
26,559,0,55
27,383,23,38
28,50,18,5
29,159,0,15
30,61,14,6
31,53,35,5
32,219,35,21
33,58,40,5
34,90,0,9
35,59,9,5
36,94,9,9
37,62,14,6
38,522,0,52
39,72,52,7
40,60,9,6
41,64,0,6
42,122,0,12
43,50,5,5
44,386,18,38
45,77,56,7
46,690,56,69
47,910,125,91
48,209,216,20
49,343,236,34
50,104,5,10
51,58,15,5
52,53,15,5
53,50,35,5
54,66,125,6
55,173,131,17
56,145,131,14
57,269,131,26
58,288,236,28
59,235,241,23
60,53,27,5
61,191,18,19
62,53,177,5
63,59,0,5
64,194,148,19
65,50,167,5
66,657,23,65
67,53,20,5
68,413,0,41
69,53,41,5
70,50,125,5
71,305,41,30
72,189,0,18
73,77,145,7
74,100,145,10
75,288,152,28
76,59,147,5
77,116,0,11
78,60,11,6
79,290,96,29
80,320,18,32
81,631,11,63
82,78,74,7
83,51,162,5
84,92,50,9
85,131,148,13
86,263,50,26
87,166,152,16
88,66,76,6
89,504,125,50
90,125,175,12
91,706,168,70
92,228,238,22
93,185,260,18
94,295,249,29
95,409,59,40
96,50,260,5
97,255,125,25
98,290,82,29
99,85,111,8
100,269,265,26
101,245,265,24
102,233,291,23
103,635,155,63
104,342,218,34
105,217,152,21
106,296,182,29
107,430,152,43
108,145,278,14
109,51,292,5
110,52,297,5
111,50,264,5
112,53,292,5
113,68,292,6
114,81,298,8
115,92,278,9
116,429,287,42
117,217,173,21
118,1043,238,104
119,254,238,25
120,395,263,39
121,213,263,21
122,81,302,8
123,216,238,21
