predecessor_id,successor_id,type
0,46,1
0,97,1
0,88,0
50,130,1
50,77,1
1,140,1
1,36,3
2,29,3
3,66,0
4,31,1
4,131,3
4,77,1
85,96,1
85,87,1
85,89,1
85,101,1
85,86,0
104,137,3
104,115,1
64,146,1
5,86,1
5,39,0
5,59,1
5,112,1
6,100,1
6,119,0
6,16,1
6,57,1
7,103,1
7,8,0
9,141,1
86,99,3
10,136,1
10,137,3
10,108,1
67,109,1
67,151,1
11,94,1
12,121,3
12,142,1
49,50,1
49,51,1
49,53,1
13,82,3
127,128,1
127,133,1
14,156,0
14,125,0
15,130,1
15,77,1
52,56,0
52,54,1
52,94,1
17,115,1
18,38,1
19,38,1
128,136,1
112,155,1
20,114,1
20,115,3
21,136,1
21,27,1
21,79,1
21,23,1
157,158,1
103,104,1
53,105,1
53,55,1
79,82,3
79,84,3
22,140,1
22,121,1
22,31,1
22,133,1
63,64,1
144,145,0
144,146,1
144,147,1
118,123,1
60,105,0
60,159,1
60,162,1
23,140,1
23,94,1
24,72,1
24,108,3
24,52,1
24,101,1
24,130,1
25,77,3
26,160,1
27,45,1
28,102,1
28,113,1
28,75,3
80,93,1
80,108,0
80,81,1
29,142,1
29,141,3
30,153,3
35,120,3
35,164,1
153,154,1
54,156,1
54,105,1
82,135,1
82,83,0
82,153,3
135,160,1
31,148,1
31,151,1
32,78,1
114,125,1
33,48,1
111,132,1
111,112,1
111,113,1
61,101,1
73,124,1
84,88,1
84,85,1
65,132,1
65,71,1
65,109,1
65,164,0
62,65,3
62,152,3
62,68,0
62,63,1
66,67,1
41,162,1
90,92,0
90,91,1
90,151,1
34,35,1
34,95,1
34,155,1
152,153,1
152,155,1
59,61,1
59,60,1
59,62,1
59,66,1
56,57,1
36,126,1
36,48,3
102,142,0
102,103,1
37,49,1
37,71,1
37,76,1
37,42,1
38,106,3
38,64,3
38,54,3
113,151,1
113,114,1
116,117,3
39,61,1
39,92,1
39,99,1
39,42,1
71,73,1
71,72,1
89,90,3
89,98,1
89,100,1
89,106,1
74,75,1
78,79,3
78,80,1
119,120,1
119,153,3
117,121,1
117,122,1
117,119,1
117,118,1
129,146,1
129,153,1
92,95,3
40,41,0
40,105,1
40,45,0
160,161,1
93,95,1
93,94,3
42,96,3
43,84,0
43,80,1
149,150,0
149,155,0
155,156,3
96,105,1
96,97,1
96,143,1
156,157,0
156,160,3
156,159,1
156,162,0
105,109,1
44,109,1
44,55,1
44,147,1
141,143,1
98,150,1
98,99,3
98,142,1
98,153,1
48,49,1
48,52,3
45,89,3
110,117,1
110,111,1
46,82,1
46,62,1
68,69,0
68,93,1
68,115,1
131,132,1
131,134,0
131,162,1
47,48,1
147,148,1
147,149,1
58,59,0
121,141,1
70,71,0
70,74,1
70,101,1
76,156,1
101,102,1
101,105,1
130,131,1
130,141,1
133,136,3
115,135,1
115,116,1
123,160,1
123,153,1
123,124,1
143,144,1
106,108,1
106,107,1
106,110,1
106,109,3
106,115,1
77,78,1
134,135,1
162,163,1
162,164,1
126,127,1
126,130,1
126,129,1
137,139,1
137,138,1
140,142,1
140,141,1
151,152,1
