id,hours,start,duration
0,53,0,5
1,694,0,69
2,50,0,5
3,334,0,33
4,137,0,13
5,232,0,23
6,56,23,5
7,427,0,42
8,64,23,6
9,615,0,61
10,296,0,29
11,80,0,8
12,351,0,35
13,53,35,5
14,50,29,5
15,524,34,52
16,596,0,59
17,166,0,16
18,128,0,12
19,150,0,15
20,152,0,15
21,201,0,20
22,51,0,5
23,61,0,6
24,187,0,18
25,708,0,70
26,52,0,5
27,181,11,18
28,52,0,5
29,51,0,5
30,646,0,64
31,55,64,5
32,56,0,5
33,84,0,8
34,478,0,47
35,210,0,21
36,71,0,7
37,298,64,29
38,50,93,5
39,87,0,8
40,145,0,14
41,72,61,7
42,424,0,42
43,79,35,7
44,51,0,5
45,173,0,17
46,969,0,96
47,147,42,14
48,54,0,5
49,56,5,5
50,473,5,47
51,56,5,5
52,67,10,6
53,418,5,41
54,85,46,8
55,50,0,5
56,63,2,6
57,51,0,5
58,105,5,10
59,79,0,7
60,328,0,32
61,159,17,15
62,50,32,5
63,79,30,7
64,124,74,12
65,70,0,7
66,479,0,47
67,96,47,9
68,293,56,29
69,51,85,5
70,55,90,5
71,107,95,10
72,154,56,15
73,85,90,8
74,633,0,63
75,50,63,5
76,95,68,9
77,187,86,18
78,53,104,5
79,96,100,9
80,56,63,5
81,76,0,7
82,183,68,18
83,125,86,12
84,119,70,11
85,80,69,8
86,141,77,14
87,419,77,41
88,403,118,40
89,325,12,32
90,62,0,6
91,154,6,15
92,189,21,18
93,168,0,16
94,60,77,6
95,50,83,5
96,79,83,7
97,83,88,8
98,312,0,31
99,645,31,64
100,53,95,5
101,57,100,5
102,105,98,10
103,61,52,6
104,147,52,14
105,219,58,21
106,50,95,5
107,53,100,5
108,481,105,48
109,51,105,5
110,129,153,12
111,53,165,5
112,104,105,10
113,146,170,14
114,50,115,5
115,159,115,15
116,554,115,55
117,76,115,7
118,91,106,9
119,143,115,14
120,54,129,5
121,300,130,30
122,51,160,5
123,75,165,7
124,61,172,6
125,110,178,11
126,199,172,19
127,283,191,28
128,805,191,80
129,97,191,9
130,69,200,6
131,50,165,5
132,114,172,11
133,918,92,91
134,106,173,10
135,67,183,6
136,50,183,5
137,373,183,37
138,174,203,17
139,144,203,14
140,145,220,14
141,56,234,5
142,114,105,11
143,252,191,25
144,387,216,38
145,56,254,5
146,58,216,5
147,69,254,6
148,68,260,6
149,243,216,24
150,284,134,28
151,158,68,15
152,62,100,6
153,316,106,31
154,236,137,23
155,50,137,5
156,830,142,83
157,198,142,19
158,153,161,15
159,125,142,12
160,92,254,9
161,429,263,42
162,208,254,20
163,171,106,17
164,50,178,5
165,65,183,6
166,71,183,7
