id,hours,start,duration
0,104,0,10
1,986,0,98
2,625,0,62
3,70,0,7
4,395,0,39
5,613,0,61
6,237,0,23
7,75,0,7
8,93,0,9
9,269,0,26
10,71,0,7
11,482,0,48
12,653,0,65
13,86,0,8
14,54,0,5
15,213,5,21
16,256,0,25
17,255,62,25
18,66,0,6
19,75,0,7
20,64,0,6
21,58,0,5
22,50,0,5
23,62,5,6
24,83,0,8
25,102,0,10
26,51,0,5
27,168,23,16
28,122,0,12
29,806,0,80
30,50,0,5
31,137,0,13
32,69,0,6
33,96,0,9
34,50,0,5
35,181,0,18
36,287,0,28
37,229,0,22
38,52,0,5
39,180,0,18
40,68,5,6
41,59,6,5
42,273,11,27
43,336,0,33
44,174,39,17
45,53,56,5
46,70,11,7
47,85,11,8
48,168,26,16
49,163,5,16
50,168,0,16
51,308,0,30
52,58,0,5
53,202,0,20
54,82,0,8
55,187,0,18
56,227,61,22
57,327,0,32
58,243,0,24
59,118,0,11
60,253,18,25
61,1200,43,120
62,662,0,66
63,149,6,14
64,103,0,10
65,52,10,5
66,127,0,12
67,75,5,7
68,60,0,6
69,51,0,5
70,136,20,13
71,407,33,40
72,790,5,79
73,75,0,7
74,74,0,7
75,585,12,58
76,56,70,5
77,52,75,5
78,50,0,5
79,50,15,5
80,106,18,10
81,94,0,9
82,64,9,6
83,167,0,16
84,307,0,30
85,59,73,5
86,247,78,24
87,164,0,16
88,322,16,32
89,165,38,16
90,1095,48,109
91,50,12,5
92,314,75,31
93,614,33,61
94,97,94,9
95,96,84,9
96,157,103,15
97,136,118,13
98,362,118,36
99,756,43,75
100,56,118,5
101,57,118,5
102,65,118,6
103,231,10,23
104,272,33,27
105,220,33,22
106,52,55,5
107,546,0,54
108,89,54,8
109,468,43,46
110,56,89,5
111,192,0,19
112,205,19,20
113,63,98,6
114,75,104,7
115,146,111,14
116,507,0,50
117,193,50,19
118,1381,39,138
119,69,44,6
120,62,50,6
121,60,50,6
122,377,0,37
123,50,0,5
124,68,0,6
125,74,6,7
126,239,0,23
127,67,69,6
