predecessor_id,successor_id,type
0,160,0
0,38,3
335,337,1
335,350,1
1,318,1
1,246,1
2,40,0
2,14,1
76,133,1
3,96,1
311,314,1
311,379,1
137,138,1
4,370,1
4,361,1
281,282,1
254,270,1
359,360,3
5,41,1
6,133,0
6,216,1
6,205,1
7,265,1
7,74,1
274,314,1
274,275,1
8,10,1
8,55,3
9,263,1
11,372,1
185,344,1
185,186,1
12,68,1
115,351,0
115,321,3
172,184,1
172,310,0
13,143,1
167,281,1
167,368,1
167,169,1
14,78,1
15,74,1
139,357,1
105,372,0
16,89,1
16,149,1
16,59,1
351,352,3
351,354,1
222,235,1
271,306,1
271,272,1
271,322,1
271,371,1
17,238,3
18,166,1
18,319,3
18,56,1
18,217,1
296,297,1
77,375,1
19,324,0
19,25,1
365,366,1
365,367,1
20,153,3
21,153,1
255,341,1
255,256,1
255,330,1
22,366,1
22,119,3
214,355,1
214,218,0
214,332,1
27,122,1
23,173,1
301,317,1
24,335,1
223,375,3
223,347,1
81,211,1
25,75,1
25,99,0
199,227,1
26,27,1
26,109,1
272,377,1
272,273,1
360,369,1
320,358,1
40,118,1
28,49,3
28,127,1
190,226,1
190,197,3
190,203,1
208,235,1
29,35,1
29,68,3
352,353,1
168,214,1
302,306,3
302,303,1
30,52,1
30,248,1
143,145,1
143,374,3
143,144,1
305,308,1
305,306,1
103,106,1
103,275,1
103,327,1
177,256,1
213,214,3
213,231,3
257,347,1
158,159,3
243,277,3
31,49,1
32,300,1
32,342,1
33,89,0
33,99,0
144,354,3
61,379,1
34,183,1
363,368,1
256,257,1
256,284,1
256,286,3
256,332,1
35,222,3
35,122,3
110,256,0
110,334,1
110,157,1
110,224,1
203,249,1
36,183,1
36,69,1
36,71,1
251,252,0
37,166,1
37,120,1
37,58,1
297,350,1
108,322,1
242,362,3
242,243,1
242,245,1
94,95,1
94,268,1
145,364,1
145,205,1
83,175,0
83,115,1
83,84,1
83,135,1
221,223,1
221,358,1
221,222,1
109,110,1
109,147,1
109,111,1
135,196,3
135,239,1
135,342,3
262,317,1
262,359,3
262,328,1
336,377,1
336,357,1
259,269,3
129,268,1
38,258,1
38,171,1
38,102,1
38,166,1
38,90,1
39,152,1
39,40,3
39,127,1
169,173,1
169,170,3
169,174,3
178,344,0
178,179,1
178,221,1
267,379,1
249,341,1
249,380,1
41,42,1
42,208,1
43,319,3
43,302,1
43,194,1
43,65,3
375,376,1
298,299,3
298,303,1
279,367,3
279,326,0
181,375,1
201,202,1
82,289,1
82,83,1
82,241,1
136,140,1
136,137,0
166,168,1
166,225,1
166,167,1
166,339,1
155,163,3
362,363,1
75,118,1
75,77,1
75,76,1
215,226,1
215,216,1
215,347,1
215,227,1
215,228,1
310,313,3
310,311,1
310,312,1
112,163,0
44,322,1
45,236,1
45,138,1
117,241,1
117,156,1
117,230,3
46,195,1
346,347,3
179,180,1
179,364,1
179,181,0
179,239,1
104,105,3
104,238,1
104,206,1
104,354,1
217,224,1
217,375,1
62,278,1
62,247,1
229,372,1
229,230,1
84,268,1
84,165,1
47,153,1
47,123,1
48,323,0
49,252,1
49,50,1
50,301,1
286,307,1
286,287,1
312,315,1
312,316,1
51,186,1
51,120,1
51,52,1
289,290,1
171,172,1
218,313,1
218,376,1
218,219,1
283,284,1
283,301,1
283,292,1
278,315,1
278,366,3
278,279,1
278,280,1
186,281,0
173,354,1
90,272,1
90,91,3
90,127,0
90,334,1
90,255,1
234,358,1
234,235,1
131,236,0
131,268,1
364,365,1
327,332,3
210,248,1
191,306,0
191,192,1
191,231,3
52,375,1
244,270,1
244,246,1
182,183,3
258,288,1
258,259,1
258,260,3
258,321,1
258,326,1
344,345,1
260,262,3
260,266,3
260,263,3
260,261,1
245,356,0
245,330,1
290,298,1
290,291,1
290,301,1
53,259,1
53,126,1
53,59,1
54,113,1
54,359,1
54,222,1
54,280,1
295,298,1
295,300,1
295,296,1
148,372,1
148,292,1
164,252,1
164,206,1
164,171,1
164,165,1
164,166,0
334,336,1
334,335,1
334,339,1
150,152,1
150,151,1
150,157,1
160,161,0
160,358,1
55,265,1
55,339,1
56,145,1
56,148,1
342,358,1
174,175,3
299,376,0
57,366,1
263,265,3
263,264,1
198,199,1
