predecessor_id,successor_id,type
0,65,1
86,122,1
86,87,0
86,123,1
48,54,0
48,105,1
48,118,1
102,114,1
37,63,3
1,78,1
78,106,3
78,79,1
2,6,0
2,40,1
110,111,1
110,122,1
3,109,1
87,121,0
41,59,1
41,50,1
4,117,1
17,125,1
56,61,1
5,122,1
7,121,0
7,114,1
34,112,1
91,97,1
91,104,1
13,52,1
13,92,1
8,126,1
9,58,3
9,60,1
10,74,1
10,69,1
112,121,3
112,126,1
112,123,1
109,112,3
109,110,1
11,100,1
12,13,1
40,42,3
40,60,1
40,41,0
14,20,1
15,38,1
39,40,3
21,26,1
42,43,1
94,95,3
49,58,1
49,51,1
49,50,1
50,53,1
16,30,1
16,17,0
16,26,1
18,94,0
18,19,1
19,108,3
19,48,0
20,21,1
20,94,1
20,29,1
26,27,0
26,39,1
26,95,1
55,78,3
55,56,1
55,57,3
55,124,1
115,118,1
115,124,1
71,82,1
22,38,1
85,86,1
85,88,1
77,78,0
23,24,1
23,77,1
25,103,0
25,26,1
51,52,1
51,115,1
27,107,1
27,119,0
103,106,3
103,104,1
28,73,1
104,120,1
104,107,1
104,105,1
104,119,0
64,84,1
64,65,1
29,91,3
97,98,3
97,99,1
30,58,0
31,61,1
31,107,0
32,77,3
32,64,1
73,74,0
73,75,1
73,89,1
68,69,3
108,109,1
108,113,1
33,34,1
33,46,3
74,86,1
74,102,1
74,90,3
74,77,1
107,108,1
83,85,1
83,84,3
59,73,1
35,99,1
36,37,1
116,117,1
114,116,0
114,115,1
75,125,1
47,48,3
47,49,3
54,60,1
54,55,1
93,94,1
43,72,1
58,64,1
58,59,1
60,68,1
38,101,1
38,63,1
38,39,3
38,44,3
45,116,1
45,104,1
121,127,1
67,68,1
122,125,1
122,128,1
46,47,1
90,91,1
62,82,3
66,67,1
63,66,1
63,64,1
63,87,1
70,93,1
70,71,0
72,73,3
101,103,1
101,102,0
76,112,3
76,77,1
76,118,3
95,97,1
95,96,1
80,110,1
81,108,1
82,107,1
82,83,1
127,128,1
89,96,1
89,90,1
92,93,1
100,101,1
