predecessor_id,successor_id,type
17,88,0
17,28,3
17,32,3
41,88,1
41,103,1
75,82,1
0,50,1
0,20,1
0,7,0
1,104,1
56,57,1
2,50,1
3,22,1
3,29,0
4,74,1
105,106,1
5,92,1
5,46,1
5,61,0
102,104,3
102,103,3
102,107,1
22,46,0
52,54,0
52,77,1
58,94,1
58,108,1
20,25,1
20,93,1
76,78,1
6,41,3
6,48,1
6,37,1
7,48,1
7,15,1
8,60,1
8,63,3
8,30,1
9,23,1
40,41,1
35,90,3
10,37,3
11,28,0
12,79,1
12,102,3
12,57,3
13,66,3
13,65,1
13,93,1
13,54,3
26,81,1
26,96,3
45,46,1
45,105,1
45,47,1
62,76,1
84,100,1
66,96,1
66,90,1
43,83,1
43,86,0
43,94,3
14,78,0
39,40,1
39,61,1
36,85,1
36,55,3
15,81,3
15,96,1
15,30,1
77,104,1
16,17,0
78,83,1
18,22,1
18,75,1
79,81,3
79,80,1
79,86,1
19,62,3
19,58,1
19,20,1
19,107,1
19,42,1
19,53,1
19,61,3
81,82,0
81,108,1
81,103,1
46,96,1
46,94,3
46,73,0
25,26,1
25,66,1
25,77,1
25,88,1
25,37,3
37,109,1
99,100,1
21,27,3
21,22,1
60,62,1
60,81,3
60,61,3
83,106,3
83,84,1
23,103,0
85,88,3
86,95,1
86,108,1
59,60,1
59,99,1
24,75,1
24,25,0
87,97,1
27,34,1
27,74,1
104,105,1
28,104,1
29,67,1
31,108,1
31,100,1
71,73,3
71,79,0
71,100,1
71,72,3
47,55,1
54,69,3
54,55,1
32,49,1
33,92,1
33,46,0
98,105,1
98,99,0
34,54,1
34,37,3
34,36,3
34,35,0
107,108,1
107,109,1
38,67,1
38,39,1
38,59,3
42,43,1
44,45,1
74,75,0
74,85,1
74,87,3
74,101,0
74,77,1
74,76,1
74,89,1
74,79,1
55,63,1
55,58,1
55,59,1
55,56,3
49,108,3
50,83,1
50,85,0
50,108,1
51,52,1
51,53,1
69,108,1
64,66,1
64,65,1
67,69,1
67,68,3
70,71,1
70,74,1
91,92,1
91,93,1
91,109,3
97,98,1
101,102,1
