id,hours,start,duration
0,106,0,10
1,60,0,6
2,589,0,58
3,149,0,14
4,108,0,10
5,168,0,16
6,73,0,7
7,89,2,8
8,413,0,41
9,888,0,88
10,85,0,8
11,52,0,5
12,101,0,10
13,54,0,5
14,407,0,40
15,231,10,23
16,58,0,5
17,139,0,13
18,191,0,19
19,60,0,6
20,720,10,72
21,90,0,9
22,140,19,14
23,187,88,18
24,64,0,6
25,55,82,5
26,76,87,7
27,507,0,50
28,51,0,5
29,119,3,11
30,470,41,47
31,89,0,8
32,52,0,5
33,212,0,21
34,51,50,5
35,79,48,7
36,58,50,5
37,78,82,7
38,51,0,5
39,159,5,15
40,52,20,5
41,50,25,5
42,90,6,9
43,52,15,5
44,227,0,22
45,104,22,10
46,50,32,5
47,64,32,6
48,403,10,40
49,187,5,18
50,94,58,9
51,241,0,24
52,101,24,10
53,91,24,9
54,110,55,11
55,61,66,6
56,88,66,8
57,99,74,9
58,50,72,5
59,231,72,23
60,169,95,16
61,520,95,52
62,203,111,20
63,135,72,13
64,114,0,11
65,201,11,20
66,50,87,5
67,73,14,7
68,319,14,31
69,50,55,5
70,187,0,18
71,118,18,11
72,100,18,10
73,67,31,6
74,81,50,8
75,345,24,34
76,1066,131,106
77,428,87,42
78,353,237,35
79,118,58,11
80,72,69,7
81,387,95,38
82,51,128,5
83,277,272,27
84,60,299,6
85,78,60,7
86,52,69,5
87,128,50,12
88,151,87,15
89,59,58,5
90,113,92,11
91,119,0,11
92,298,21,29
93,69,82,6
94,65,77,6
95,381,74,38
96,80,92,8
97,603,62,60
98,103,122,10
99,69,126,6
100,53,305,5
101,88,50,8
102,249,58,24
103,96,133,9
104,983,129,98
105,135,227,13
106,59,272,5
107,57,82,5
108,81,133,8
109,58,89,5
