predecessor_id,successor_id,type
100,171,1
0,56,1
0,72,0
124,128,1
124,127,3
124,126,3
1,124,1
2,107,1
2,37,1
92,176,1
92,104,1
92,172,1
108,143,1
3,21,1
3,150,3
4,21,1
4,91,1
132,175,1
147,148,1
32,160,1
5,64,1
5,181,1
146,147,1
93,94,1
93,101,0
6,119,1
7,149,1
52,53,0
57,58,1
57,125,3
57,121,1
8,181,1
8,43,1
9,120,1
9,47,3
10,181,0
10,75,1
10,147,3
11,80,1
11,118,1
63,180,0
12,80,1
12,159,0
137,138,3
13,27,3
140,141,1
45,179,1
87,89,1
87,129,3
87,173,1
14,59,1
103,107,1
15,109,1
44,45,1
111,114,0
111,113,3
111,112,1
111,115,1
34,116,1
34,130,1
34,65,1
96,97,1
96,101,3
16,87,1
16,114,0
16,60,1
47,126,1
113,139,1
17,26,0
17,143,1
17,163,0
145,146,1
145,149,1
125,172,1
162,177,1
162,163,1
33,34,1
33,35,3
33,144,1
21,64,1
48,49,1
48,78,3
48,83,3
49,107,3
49,130,1
49,136,3
91,93,1
91,95,3
91,92,1
18,70,1
18,80,3
18,62,0
19,180,1
20,21,1
148,171,1
22,61,1
22,39,1
35,140,1
56,175,0
56,148,3
56,57,3
97,118,1
97,143,1
97,122,1
97,98,1
41,177,1
41,53,3
41,132,0
41,120,1
23,105,1
23,137,1
38,160,1
24,125,1
85,126,1
69,70,3
69,89,3
69,126,1
25,141,1
129,136,1
61,174,3
27,124,1
27,110,1
27,75,1
27,32,1
28,87,1
29,166,1
30,172,0
30,85,1
30,64,3
30,154,1
157,176,1
75,119,1
75,76,1
75,88,1
62,64,1
62,63,1
98,164,1
116,119,1
116,118,1
116,117,1
89,168,1
90,91,3
90,102,1
126,142,1
126,176,1
126,131,0
95,96,0
95,114,1
95,112,1
95,99,0
95,160,1
95,137,1
40,89,1
40,41,1
40,57,1
31,32,0
31,33,1
167,171,1
167,168,0
127,130,3
110,111,1
99,100,1
99,106,3
36,78,1
36,55,0
86,90,1
86,87,3
86,88,0
86,134,1
78,79,0
158,159,1
37,156,1
37,54,1
37,175,1
37,38,3
105,116,1
105,155,1
149,150,3
39,69,1
39,40,1
39,44,0
178,179,0
42,84,1
42,128,1
42,92,1
43,129,1
43,79,1
43,44,1
144,145,1
144,179,1
128,129,1
128,166,3
130,153,3
133,174,1
133,181,1
133,134,1
133,152,1
46,48,1
46,47,1
50,107,1
50,155,1
51,70,3
51,93,1
51,52,1
51,134,1
151,152,1
118,141,1
118,173,1
55,56,1
55,65,1
55,99,1
55,144,1
131,146,1
131,133,1
131,132,1
131,135,1
81,137,1
102,103,1
102,121,1
136,137,1
59,83,3
60,61,1
60,62,1
65,141,0
139,140,0
66,92,1
66,78,1
66,67,0
66,71,1
121,167,1
121,122,1
142,173,1
142,143,1
68,69,1
71,123,1
72,119,0
72,82,1
104,105,0
143,151,1
143,164,1
143,144,1
155,160,0
106,169,1
106,166,1
73,103,1
153,154,3
153,155,1
74,75,1
115,116,1
115,182,1
156,158,0
156,157,3
165,170,1
165,167,1
165,169,1
165,177,1
165,166,3
77,78,1
77,158,1
77,144,1
80,131,1
80,81,1
160,162,1
160,164,1
160,161,1
164,165,1
172,177,1
82,113,1
82,168,3
83,85,1
83,86,1
83,84,1
107,108,1
107,109,1
173,174,0
173,175,3
109,142,1
109,110,1
176,180,1
176,177,1
176,178,3
181,182,0
120,121,1
123,124,1
123,156,1
123,125,3
123,139,3
