predecessor_id,successor_id,type
0,88,1
1,79,3
1,68,3
1,90,1
77,82,1
77,78,1
27,28,1
27,49,1
2,5,1
19,21,1
3,57,1
76,91,1
76,83,0
76,77,1
33,74,1
4,60,1
4,39,1
4,73,1
74,81,1
38,39,3
5,74,1
5,19,1
89,90,1
6,7,1
6,65,0
28,29,3
28,30,3
34,87,3
34,38,1
88,89,1
36,41,1
52,53,3
10,85,0
8,59,1
67,86,1
9,10,1
11,32,1
11,73,3
11,19,3
63,64,1
63,84,1
22,65,1
30,31,0
78,79,1
78,80,3
78,81,1
78,84,1
31,68,1
31,67,0
20,26,1
20,71,0
12,27,1
12,42,1
73,75,1
73,74,1
13,29,1
13,32,1
14,50,1
69,81,1
15,35,3
15,74,1
32,52,3
32,33,1
32,43,1
32,34,0
16,51,1
16,55,1
17,49,3
17,34,1
58,59,1
60,83,1
46,55,0
46,64,1
21,22,1
18,20,1
18,47,3
18,19,1
23,50,1
23,66,1
45,46,1
84,85,0
75,76,1
24,52,3
24,65,1
25,31,0
25,34,1
26,32,1
26,27,1
35,47,1
35,36,3
37,47,1
37,38,1
37,48,1
37,80,1
37,86,3
37,65,1
40,60,1
44,47,1
44,63,1
44,45,3
47,91,0
62,79,1
62,63,1
62,86,1
56,58,1
42,80,3
42,43,3
42,44,1
49,59,1
51,81,1
51,52,1
86,88,0
86,87,0
54,76,1
54,55,1
54,56,1
57,60,1
57,87,1
57,58,1
61,62,1
65,91,1
66,67,1
68,69,1
68,83,3
70,71,1
72,86,1
72,73,1
