id,hours,start,duration
0,478,0,47
1,83,47,8
2,114,0,11
3,618,0,61
4,675,0,67
5,67,0,6
6,398,0,39
7,142,0,14
8,82,0,8
9,570,11,57
10,253,0,25
11,509,0,50
12,236,0,23
13,84,23,8
14,56,23,5
15,264,39,26
16,106,0,10
17,83,0,8
18,72,47,7
19,60,0,6
20,205,0,20
21,127,0,12
22,89,0,8
23,77,0,7
24,187,0,18
25,52,6,5
26,188,49,18
27,119,0,11
28,169,0,16
29,1073,16,107
30,62,28,6
31,56,47,5
32,62,52,6
33,109,58,10
34,54,0,5
35,54,0,5
36,55,6,5
37,50,25,5
38,673,0,67
39,51,0,5
40,63,0,6
41,99,8,9
42,455,8,45
43,89,53,8
44,275,17,27
45,347,17,34
46,68,16,6
47,218,22,21
48,249,0,24
49,307,30,30
50,214,0,21
51,55,0,5
52,480,54,48
53,54,25,5
54,1009,30,100
55,96,25,9
56,194,34,19
57,93,0,9
58,89,54,8
59,126,62,12
60,59,74,5
61,85,0,8
62,324,60,32
63,192,34,19
64,93,53,9
65,381,62,38
66,57,47,5
67,63,0,6
68,93,6,9
69,291,34,29
70,68,6,6
71,50,52,5
72,57,130,5
73,88,79,8
74,362,87,36
75,54,123,5
76,50,128,5
77,51,123,5
78,54,10,5
79,179,39,17
80,58,0,5
81,58,5,5
82,56,0,5
83,187,123,18
84,53,136,5
85,118,0,11
86,59,123,5
87,222,128,22
88,58,3,5
89,103,8,10
90,302,22,30
91,54,22,5
92,79,52,7
93,853,31,85
94,97,107,9
95,74,123,7
96,544,0,54
97,550,0,55
98,51,54,5
99,440,15,44
100,1237,59,123
101,71,52,7
102,62,59,6
103,811,65,81
104,151,146,15
105,141,123,14
106,51,0,5
107,256,0,25
108,95,25,9
109,73,61,7
110,105,25,10
111,116,57,11
112,54,25,5
113,99,68,9
114,94,68,9
115,176,35,17
116,286,56,28
117,277,35,27
118,283,62,28
119,65,90,6
120,502,90,50
121,409,62,40
122,125,62,12
123,54,90,5
124,60,133,6
125,141,139,14
126,87,150,8
127,98,139,9
128,61,148,6
129,50,0,5
130,52,59,5
131,57,59,5
132,542,64,54
133,50,67,5
134,63,72,6
135,98,11,9
136,80,130,8
137,54,0,5
138,84,118,8
139,74,44,7
140,54,126,5
141,50,84,5
142,467,74,46
143,903,74,90
144,83,120,8
145,116,5,11
146,118,130,11
147,959,62,95
148,261,157,26
149,241,183,24
150,118,183,11
151,201,157,20
152,95,177,9
153,57,62,5
154,114,196,11
155,55,141,5
156,167,0,16
157,149,34,14
