predecessor_id,successor_id,type
0,374,1
1,184,3
2,308,1
3,325,1
4,180,1
5,372,1
386,390,1
386,388,1
248,257,1
248,323,1
166,183,3
363,388,1
84,283,1
84,362,1
84,255,1
6,340,3
7,114,1
8,199,0
8,288,1
8,181,0
9,306,1
9,139,0
9,208,1
10,137,3
10,134,1
144,360,1
11,116,0
12,331,3
13,202,1
13,244,1
133,306,3
133,294,1
311,320,1
311,324,1
311,314,1
14,113,1
14,183,1
14,88,0
14,91,1
312,323,1
312,330,3
312,315,3
15,355,1
15,175,3
16,109,1
216,222,1
216,218,0
96,297,0
96,98,3
96,286,1
96,357,1
96,97,1
174,177,3
17,20,1
18,51,1
18,229,1
394,397,1
394,398,1
313,377,1
313,322,1
19,180,1
19,287,0
19,390,0
20,252,1
217,350,3
352,362,3
352,353,3
21,243,3
356,362,1
356,385,1
356,359,1
356,369,3
207,391,1
22,400,0
22,250,1
23,240,1
23,399,1
24,141,3
25,168,3
25,142,3
367,368,1
26,264,3
26,228,1
26,340,3
27,90,1
27,220,1
27,331,0
27,226,1
27,131,1
27,325,3
100,168,1
100,327,1
100,228,0
100,291,1
150,287,1
150,256,1
28,61,1
28,124,3
28,194,3
28,94,1
178,275,1
301,305,1
301,339,3
301,368,1
301,401,1
29,167,1
30,168,3
30,213,1
30,118,1
85,86,1
31,102,1
364,365,1
279,282,3
279,371,1
279,373,1
32,255,3
32,382,1
32,353,1
33,52,3
33,85,1
34,289,1
348,350,1
357,372,1
357,358,1
35,398,1
262,263,1
262,267,1
155,299,1
155,350,1
36,131,1
36,292,3
36,349,3
36,168,1
37,212,1
38,381,1
38,340,1
198,268,1
198,203,1
198,200,1
198,208,1
198,214,1
167,343,3
64,282,1
39,276,1
40,287,1
40,257,3
40,204,1
40,241,1
120,153,1
120,122,1
120,254,3
120,121,1
41,164,1
41,255,0
41,205,3
42,339,1
43,113,1
43,114,1
43,163,0
230,237,1
230,238,1
230,232,1
230,231,1
115,391,0
176,237,1
176,299,0
383,384,1
79,368,3
79,297,1
79,225,1
79,296,1
263,270,1
263,390,1
263,343,1
263,264,0
273,289,1
273,274,1
44,144,1
44,74,1
44,151,1
44,286,1
45,114,1
359,360,0
353,354,3
258,283,1
258,259,1
258,341,1
302,304,1
302,303,1
159,173,1
46,322,1
272,273,1
272,300,1
272,333,3
272,292,1
160,396,1
160,186,1
160,204,1
160,161,1
47,392,1
107,316,1
107,212,1
107,264,1
107,128,1
107,310,1
48,278,1
48,301,3
48,253,1
48,131,1
48,76,1
246,249,1
246,250,3
57,210,0
57,387,1
57,392,0
49,156,1
49,262,1
49,311,1
50,250,0
50,307,1
152,154,1
152,153,1
152,310,1
219,220,1
264,357,1
264,265,1
232,301,1
232,233,1
232,234,3
232,236,1
232,321,1
130,191,1
130,231,1
130,197,1
130,257,1
65,164,1
65,342,1
65,243,1
65,195,1
65,156,1
65,143,1
276,284,1
298,299,1
298,359,3
239,395,3
52,106,1
52,175,0
52,179,0
265,327,1
265,392,0
98,361,1
98,372,1
98,99,1
98,205,0
53,191,1
317,318,1
317,319,1
317,355,1
54,191,1
280,282,3
280,287,3
185,188,1
185,226,1
185,227,1
55,265,1
55,101,1
55,174,1
55,123,3
55,320,3
55,334,1
55,366,3
55,56,1
55,396,1
55,57,3
201,286,1
58,364,1
58,295,3
58,157,1
375,376,1
59,120,3
59,214,3
226,228,0
226,287,1
60,230,1
60,123,1
121,123,1
247,248,1
247,365,1
247,350,1
325,327,3
325,384,1
325,326,1
294,397,1
294,339,0
62,85,3
223,239,1
223,237,1
223,233,0
118,137,1
118,242,1
118,193,1
118,120,1
118,119,1
118,267,1
345,348,1
111,179,1
111,376,0
111,291,1
111,281,1
274,275,1
274,276,3
63,132,3
63,137,1
63,78,1
63,64,1
63,65,3
315,326,0
66,163,3
235,369,1
67,382,3
67,177,0
193,303,1
193,235,3
224,331,1
224,281,1
68,183,1
187,397,1
187,284,1
105,292,1
69,168,1
69,227,1
186,187,0
186,363,1
186,225,3
70,189,1
70,208,1
70,225,1
71,337,1
71,343,1
71,72,1
71,256,3
145,304,3
145,340,1
145,328,1
145,206,0
332,355,3
332,334,3
332,333,1
332,335,1
335,371,1
73,138,1
73,354,3
73,340,0
73,220,3
283,284,1
75,385,1
74,274,1
74,279,1
74,269,3
74,75,1
74,321,1
76,152,3
76,98,0
295,296,1
124,125,1
124,223,1
338,339,3
122,146,1
122,259,1
244,360,1
77,78,3
77,231,1
77,169,1
77,192,1
77,79,1
164,317,1
80,393,1
80,336,3
80,205,1
255,287,1
255,256,1
286,370,1
286,326,1
234,235,1
81,166,1
82,140,1
336,337,1
336,391,1
254,255,1
131,306,1
131,204,1
83,233,1
83,85,1
83,84,0
83,238,1
143,265,1
