id,hours,start,duration
0,354,0,35
1,78,0,7
2,370,0,37
3,98,0,9
4,56,0,5
5,51,0,5
6,141,0,14
7,50,0,5
8,177,0,17
9,185,0,18
10,341,0,34
11,135,0,13
12,103,0,10
13,62,0,6
14,77,18,7
15,311,0,31
16,154,37,15
17,57,0,5
18,141,0,14
19,76,7,7
20,349,17,34
21,65,0,6
22,61,0,6
23,58,0,5
24,182,0,18
25,53,0,5
26,523,0,52
27,90,0,9
28,54,0,5
29,83,0,8
30,165,52,16
31,101,0,10
32,179,0,17
33,76,0,7
34,115,0,11
35,578,0,57
36,185,0,18
37,58,0,5
38,284,0,28
39,54,0,5
40,135,0,13
41,69,0,6
42,409,0,40
43,51,40,5
44,52,40,5
45,197,45,19
46,85,0,8
47,305,0,30
48,294,0,29
49,318,29,31
50,265,0,26
51,603,0,60
52,85,0,8
53,74,0,7
54,66,0,6
55,958,6,95
56,244,0,24
57,105,24,10
58,414,6,41
59,53,47,5
60,50,52,5
61,56,0,5
62,82,0,8
63,1657,0,165
64,154,0,15
65,119,0,11
66,512,0,51
67,101,0,10
68,51,0,5
69,56,0,5
70,55,0,5
71,50,0,5
72,129,0,12
73,58,52,5
74,71,0,7
75,51,0,5
76,384,0,38
77,175,0,17
78,99,0,9
79,496,57,49
80,50,52,5
81,52,0,5
82,61,0,6
83,112,0,11
84,221,0,22
85,114,0,11
86,111,11,11
87,94,34,9
88,237,0,23
89,50,23,5
90,231,0,23
91,543,51,54
92,231,7,23
93,429,105,42
94,114,0,11
95,50,0,5
96,181,0,18
97,54,30,5
98,161,0,16
99,184,0,18
100,241,18,24
101,285,7,28
102,85,35,8
103,81,105,8
104,51,113,5
105,126,113,12
106,117,125,11
107,470,136,47
108,70,113,7
109,141,113,14
110,73,127,7
111,50,35,5
112,66,30,6
113,149,36,14
114,68,60,6
115,128,0,12
116,66,17,6
117,125,0,12
118,59,0,5
119,71,0,7
120,59,0,5
121,109,8,10
122,80,0,8
123,285,8,28
124,324,0,32
125,273,32,27
126,365,0,36
127,128,36,12
128,204,48,20
129,51,7,5
130,115,1,11
131,431,11,43
132,50,0,5
133,76,5,7
134,147,12,14
135,86,26,8
136,50,5,5
137,95,0,9
138,53,0,5
139,379,5,37
140,89,42,8
141,82,183,8
142,93,191,9
143,51,183,5
144,220,188,22
145,74,181,7
146,423,188,42
147,88,230,8
148,64,230,6
149,84,183,8
150,96,0,9
151,188,9,18
152,273,18,27
153,129,18,12
154,79,13,7
155,540,13,54
156,236,0,23
157,449,120,44
158,65,164,6
159,101,164,10
160,104,174,10
161,469,138,46
162,138,174,13
163,51,187,5
164,105,192,10
165,175,202,17
166,86,202,8
167,54,202,5
168,534,40,53
169,553,5,55
170,663,60,66
171,55,5,5
172,384,181,38
173,52,10,5
174,101,10,10
175,281,10,28
176,60,20,6
177,771,0,77
178,147,63,14
179,234,77,23
180,52,72,5
181,50,72,5
182,69,77,6
183,261,184,26
184,309,210,30
185,425,0,42
186,191,42,19
187,109,42,10
188,133,42,13
189,51,238,5
190,163,210,16
191,238,203,23
192,51,226,5
193,271,231,27
194,93,83,9
195,64,92,6
196,90,83,9
197,437,98,43
198,76,98,7
199,222,105,22
200,137,183,13
201,205,196,20
202,123,34,12
203,316,46,31
204,50,67,5
205,64,0,6
206,72,18,7
207,305,25,30
208,193,30,19
209,184,6,18
210,50,24,5
211,84,45,8
212,90,238,9
213,90,187,9
214,79,53,7
215,79,247,7
216,55,11,5
217,96,6,9
218,71,14,7
219,179,5,17
220,409,188,40
221,59,22,5
222,117,16,11
223,79,27,7
224,125,192,12
225,50,204,5
226,109,154,10
227,92,164,9
228,80,164,8
229,289,144,28
230,860,164,86
231,166,164,16
232,81,164,8
233,71,243,7
234,103,172,10
235,58,182,5
236,70,187,7
237,50,187,5
238,272,187,27
239,160,187,16
240,77,203,7
241,508,153,50
242,54,214,5
243,104,203,10
244,56,203,5
245,50,182,5
246,566,182,56
247,146,203,14
248,124,214,12
249,68,226,6
250,333,226,33
251,76,259,7
252,183,232,18
253,364,250,36
254,976,214,97
255,217,203,21
256,276,238,27
257,165,250,16
258,325,286,32
259,54,250,5
260,232,255,23
261,77,203,7
262,77,219,7
263,247,219,24
264,243,226,24
265,61,250,6
266,181,256,18
267,345,274,34
268,137,265,13
269,536,278,53
270,55,278,5
271,54,283,5
272,52,288,5
273,57,288,5
274,50,286,5
275,587,291,58
276,72,182,7
277,219,232,21
278,179,253,17
279,59,254,5
280,56,259,5
281,53,259,5
282,79,264,7
283,50,264,5
284,52,232,5
285,160,221,16
286,128,237,12
287,633,254,63
288,210,238,21
289,182,230,18
290,85,248,8
291,567,248,56
292,140,304,14
293,283,318,28
294,54,248,5
295,306,248,30
296,82,253,8
297,97,253,9
298,306,210,30
299,53,240,5
300,59,250,5
301,50,255,5
302,851,260,85
303,50,255,5
304,80,260,8
305,82,255,8
306,61,260,6
307,537,260,53
308,123,313,12
309,84,260,8
310,154,345,15
311,194,345,19
312,50,364,5
313,160,345,16
314,408,263,40
315,322,268,32
316,111,217,11
317,75,253,7
318,435,260,43
319,57,260,5
320,178,265,17
321,58,255,5
322,113,260,11
323,216,260,21
324,283,291,28
325,78,312,7
326,50,281,5
327,223,264,22
328,50,281,5
329,73,260,7
330,123,267,12
331,51,279,5
332,123,304,12
333,50,361,5
334,57,260,5
335,138,265,13
336,53,265,5
337,70,278,7
338,50,265,5
339,71,265,7
340,85,262,8
341,140,281,14
342,897,284,89
343,134,285,13
344,54,279,5
345,57,279,5
346,120,284,12
347,64,296,6
348,57,302,5
349,109,292,10
350,122,302,12
351,253,292,25
352,181,278,18
353,53,311,5
354,73,316,7
355,675,316,67
356,57,316,5
357,226,325,22
358,58,316,5
359,1383,321,138
360,72,316,7
361,275,323,27
362,58,345,5
363,786,318,78
364,50,396,5
365,67,321,6
366,543,321,54
367,334,294,33
368,53,321,5
