id,hours,start,duration
0,539,0,53
1,294,0,29
2,209,0,20
3,96,0,9
4,50,0,5
5,75,0,7
6,61,0,6
7,85,0,8
8,79,0,7
9,87,0,8
10,55,0,5
11,67,0,6
12,127,7,12
13,92,0,9
14,365,0,36
15,368,0,36
16,130,0,13
17,333,13,33
18,64,13,6
19,116,0,11
20,336,0,33
21,55,0,5
22,1342,0,134
23,414,0,41
24,57,46,5
25,50,0,5
26,310,5,31
27,93,0,9
28,336,0,33
29,74,0,7
30,286,0,28
31,207,0,20
32,70,2,7
33,214,0,21
34,86,0,8
35,50,0,5
36,53,0,5
37,59,0,5
38,444,0,44
39,65,44,6
40,191,0,19
41,213,20,21
42,146,0,14
43,886,0,88
44,65,0,6
45,50,0,5
46,374,0,37
47,453,0,45
48,63,0,6
49,945,45,94
50,134,0,13
51,63,13,6
52,86,0,8
53,123,0,12
54,100,21,10
55,261,0,26
56,716,8,71
57,50,0,5
58,392,0,39
59,94,0,9
60,103,9,10
61,83,46,8
62,59,54,5
63,60,59,6
64,123,65,12
65,108,55,10
66,87,0,8
67,137,0,13
68,455,0,45
69,78,45,7
70,64,59,6
71,192,65,19
72,50,84,5
73,188,0,18
74,114,18,11
75,431,0,43
76,61,43,6
77,243,0,24
78,79,0,7
79,523,7,52
80,68,0,6
81,50,9,5
82,90,5,9
83,114,0,11
84,143,11,14
85,50,84,5
86,182,89,18
87,164,107,16
88,216,84,21
89,473,105,47
90,72,152,7
91,246,152,24
92,301,152,30
93,50,152,5
94,266,157,26
95,491,105,49
96,171,105,17
97,57,9,5
98,74,7,7
99,609,65,60
100,286,0,28
101,51,0,5
102,348,5,34
103,56,0,5
104,138,152,13
105,132,0,13
106,173,0,17
107,69,17,6
108,330,17,33
109,105,40,10
110,50,0,5
111,58,46,5
112,239,51,23
113,288,0,28
114,227,11,22
115,70,33,7
116,71,77,7
117,181,77,18
118,52,0,5
119,233,33,23
120,199,56,19
121,81,75,8
122,53,83,5
123,500,75,50
124,331,56,33
125,53,89,5
126,246,94,24
127,202,89,20
128,66,0,6
129,1110,0,111
130,51,5,5
131,65,111,6
132,189,117,18
133,506,117,50
134,124,167,12
135,138,167,13
136,177,59,17
137,226,0,22
138,61,40,6
139,50,46,5
140,82,59,8
141,156,51,15
142,51,66,5
143,107,0,10
144,219,10,21
145,526,51,52
146,320,74,32
147,217,85,21
148,111,95,11
149,198,106,19
150,101,106,10
151,78,109,7
152,50,116,5
153,493,116,49
154,223,125,22
155,323,115,32
156,215,147,21
157,195,116,19
158,236,0,23
159,62,17,6
160,88,17,8
161,141,24,14
162,363,116,36
163,72,154,7
164,113,116,11
165,50,127,5
166,61,132,6
167,786,127,78
168,104,205,10
169,352,205,35
170,105,240,10
171,213,117,21
172,533,138,53
173,109,191,10
174,51,127,5
175,212,106,21
176,245,117,24
177,1152,165,115
178,61,274,6
179,53,65,5
180,111,141,11
181,53,152,5
182,110,152,11
183,112,157,11
184,108,157,10
185,79,168,7
186,147,0,14
187,377,14,37
188,224,110,22
189,156,51,15
190,328,138,32
191,53,138,5
192,69,138,6
193,287,205,28
194,241,74,24
195,104,98,10
196,508,98,50
197,174,131,17
198,327,135,32
199,137,148,13
200,369,117,36
201,51,153,5
202,67,0,6
203,491,233,49
204,55,6,5
205,106,6,10
206,99,70,9
207,50,16,5
208,82,13,8
209,50,138,5
210,50,138,5
211,65,127,6
212,69,133,6
213,103,13,10
214,334,23,33
215,162,23,16
216,241,45,24
217,107,282,10
218,62,240,6
219,69,76,6
220,50,82,5
221,171,82,17
222,69,132,6
223,77,75,7
224,275,82,27
225,100,82,10
226,126,92,12
227,58,0,5
228,110,0,11
229,116,5,11
230,217,16,21
231,969,37,96
232,292,8,29
233,50,170,5
234,305,41,30
235,101,71,10
236,58,71,5
237,61,183,6
238,177,189,17
239,103,189,10
240,57,0,5
241,414,163,41
242,52,204,5
243,421,168,42
244,50,5,5
245,164,180,16
246,423,154,42
247,109,196,10
248,90,196,9
249,187,205,18
250,135,223,13
251,61,196,6
252,50,196,5
253,69,201,6
254,130,196,13
255,90,209,9
256,64,218,6
257,450,196,45
258,106,241,10
259,51,196,5
260,58,180,5
261,107,201,10
262,337,201,33
263,171,224,17
264,119,241,11
265,86,196,8
266,375,196,37
267,76,233,7
268,522,196,52
269,147,241,14
270,160,233,16
271,162,234,16
272,342,250,34
273,139,237,13
274,73,250,7
275,133,250,13
276,50,250,5
277,455,263,45
278,144,255,14
279,82,241,8
280,54,241,5
281,55,246,5
282,52,251,5
283,53,256,5
284,50,261,5
285,400,261,40
286,261,240,26
287,563,301,56
288,50,201,5
289,406,206,40
290,138,252,13
291,317,246,31
292,264,277,26
293,164,303,16
294,68,303,6
295,489,319,48
296,113,367,11
297,155,196,15
298,90,241,9
299,63,244,6
300,69,211,6
301,161,217,16
302,50,256,5
303,386,217,38
304,117,211,11
305,67,292,6
306,689,222,68
307,142,276,14
308,522,290,52
309,51,211,5
310,100,216,10
311,215,226,21
312,65,241,6
313,119,238,11
314,65,252,6
315,115,249,11
316,151,290,15
317,58,305,5
318,297,222,29
319,109,251,10
320,177,261,17
321,90,251,9
322,201,319,20
323,159,250,15
324,145,265,14
325,396,279,39
326,50,318,5
327,208,265,20
328,88,250,8
329,1242,258,124
330,77,258,7
331,62,279,6
332,72,279,7
333,172,285,17
334,385,285,38
335,156,265,15
336,164,143,16
337,110,218,11
338,61,229,6
339,50,65,5
340,144,240,14
341,98,199,9
