predecessor_id,successor_id,type
0,116,1
0,105,1
0,111,1
0,40,3
195,235,1
195,196,0
195,231,1
195,211,1
1,135,1
1,69,1
2,139,1
2,128,1
177,179,0
3,105,1
3,199,3
4,115,1
4,114,1
4,211,1
5,83,1
5,68,3
5,51,1
5,12,1
5,132,1
6,117,1
7,153,1
7,228,3
20,161,1
183,184,1
8,43,3
8,159,1
8,202,1
9,180,0
9,208,1
9,157,1
10,155,1
11,64,0
210,211,3
12,27,1
13,45,3
13,69,1
13,64,1
13,90,0
14,99,1
108,112,1
108,149,1
15,80,1
15,70,1
138,240,1
209,210,1
209,214,1
38,170,1
38,63,1
164,175,1
164,217,1
58,111,1
58,112,1
58,59,1
196,221,3
16,154,0
16,115,1
17,166,1
17,217,1
172,176,3
71,227,1
188,238,1
152,170,1
18,235,1
19,65,1
19,23,1
19,20,1
19,95,3
19,22,1
21,235,3
203,212,1
203,204,1
145,146,1
145,231,1
22,87,1
22,154,1
60,128,1
60,204,1
197,238,1
197,199,1
197,215,1
197,198,1
205,206,1
84,85,1
84,173,1
84,137,1
142,143,1
216,217,1
89,149,1
69,110,1
69,82,1
69,175,1
133,207,1
75,112,1
75,151,1
23,129,1
23,112,3
23,143,1
23,70,1
160,161,3
24,86,1
25,216,1
25,85,3
25,153,1
25,212,1
169,184,1
169,170,1
169,210,1
169,174,3
169,219,1
26,44,1
26,36,1
26,114,1
26,80,1
27,179,1
28,55,1
157,235,1
29,234,1
220,223,1
220,222,0
220,228,1
220,221,1
30,128,0
171,235,3
171,210,1
171,172,0
132,134,1
132,133,3
76,112,1
76,77,1
76,208,1
31,53,1
31,175,1
31,159,1
31,124,1
99,170,1
239,240,3
106,207,1
32,76,1
32,62,1
123,207,3
158,194,3
33,65,0
33,216,1
113,171,1
113,212,1
34,64,3
34,191,1
34,184,3
35,118,1
36,191,1
37,98,1
37,139,1
37,179,1
37,38,3
194,195,1
194,207,1
194,197,1
194,202,0
159,160,1
159,187,0
159,233,3
235,236,1
62,145,1
62,80,1
62,93,1
155,156,1
124,190,3
124,125,1
109,111,1
109,228,1
109,174,1
223,224,3
223,239,1
102,103,0
86,231,3
39,117,1
39,186,1
40,225,3
140,217,1
218,225,1
218,219,3
41,187,3
42,88,1
43,53,1
87,163,3
87,212,1
119,135,1
119,122,1
137,138,1
137,195,1
137,204,0
137,172,3
137,140,1
54,181,1
54,114,3
54,149,1
97,163,1
97,100,1
97,98,3
97,122,1
53,113,0
53,135,1
53,54,1
199,201,3
199,200,3
46,101,1
184,185,1
184,192,1
202,203,3
202,205,1
47,199,3
48,124,0
49,170,0
49,230,1
207,227,1
50,191,1
92,167,1
92,93,1
92,202,0
51,53,0
51,116,1
51,119,1
98,99,1
98,151,0
52,188,1
52,53,1
110,128,1
166,167,1
103,105,0
103,104,1
103,230,1
103,224,1
174,192,1
55,95,0
55,170,1
56,201,1
56,84,1
57,58,1
57,60,3
57,98,3
167,168,1
167,180,1
167,175,1
167,187,1
61,62,0
134,178,0
134,160,0
134,220,3
64,222,1
64,193,1
64,240,1
219,233,1
219,236,1
219,230,1
219,220,1
146,214,1
65,176,3
65,175,1
111,175,1
168,173,0
168,186,3
168,169,1
168,171,0
66,143,0
66,133,1
67,159,3
67,121,1
90,91,1
90,107,1
68,75,3
68,69,1
91,131,1
91,92,1
91,214,1
143,227,3
143,148,0
208,209,1
70,85,1
70,71,1
212,213,1
74,141,1
74,75,1
74,196,1
74,105,1
74,76,1
105,117,3
105,213,1
105,106,1
72,201,0
72,134,1
77,78,1
77,187,1
182,186,3
182,183,1
214,229,1
214,237,3
73,234,1
73,74,3
79,92,1
117,187,1
81,154,3
127,223,1
127,179,0
80,149,1
80,87,0
80,81,1
93,152,1
82,150,1
82,179,1
82,100,3
82,220,1
83,86,1
83,227,0
83,87,1
83,84,1
141,142,1
141,230,0
141,144,1
131,132,1
131,233,1
156,158,3
156,159,3
156,157,3
215,216,3
215,218,3
88,89,0
88,90,1
88,159,1
162,163,1
162,215,1
176,193,0
176,177,0
176,178,1
112,162,3
112,113,3
100,190,1
94,147,0
151,152,1
151,173,1
151,174,1
120,121,1
120,236,1
120,239,3
120,165,1
95,146,1
95,225,1
95,213,1
96,141,1
96,97,1
101,102,1
101,186,1
125,146,3
125,126,1
125,127,1
107,110,0
107,108,1
107,109,1
122,238,1
122,123,3
122,124,3
115,190,3
115,131,1
116,117,3
181,182,1
128,179,1
128,189,1
128,212,1
225,226,0
180,181,0
227,235,1
227,228,1
144,145,1
144,209,0
144,170,1
144,147,1
150,223,1
150,151,1
150,211,1
118,129,1
118,153,1
118,120,3
118,171,1
118,128,1
118,119,1
129,131,1
129,130,3
187,188,1
187,189,3
187,190,3
187,225,1
230,231,3
230,232,1
135,136,1
135,137,1
148,159,1
148,164,1
149,150,1
149,197,3
149,169,1
139,141,0
139,149,1
139,140,3
153,180,1
163,164,1
163,165,1
163,166,1
154,162,1
154,155,1
191,194,1
191,193,1
191,208,1
191,192,3
234,235,0
238,239,3
