id,hours,start,duration
0,61,0,6
1,177,0,17
2,60,0,6
3,441,0,44
4,135,0,13
5,450,0,45
6,50,0,5
7,178,0,17
8,191,0,19
9,586,0,58
10,55,0,5
11,690,0,69
12,280,5,28
13,249,0,24
14,100,0,10
15,63,0,6
16,216,6,21
17,119,0,11
18,148,33,14
19,213,0,21
20,84,0,8
21,50,8,5
22,123,0,12
23,298,5,29
24,172,0,17
25,60,17,6
26,69,12,6
27,362,17,36
28,56,0,5
29,175,5,17
30,583,11,58
31,52,0,5
32,56,5,5
33,111,17,11
34,109,0,10
35,300,0,30
36,55,6,5
37,103,22,10
38,181,0,18
39,144,33,14
40,282,0,28
41,84,3,8
42,833,0,83
43,353,6,35
44,565,13,56
45,67,83,6
46,186,0,18
47,78,0,7
48,79,18,7
49,50,0,5
50,322,25,32
51,85,57,8
52,108,24,10
53,66,0,6
54,50,0,5
55,88,33,8
56,72,33,7
57,684,33,68
58,298,0,29
59,51,33,5
60,1028,33,102
61,764,33,76
62,206,135,20
63,154,109,15
64,313,33,31
65,50,64,5
66,69,64,6
67,499,6,49
68,309,0,30
69,153,64,15
70,92,64,9
71,87,79,8
72,73,87,7
73,417,79,41
74,85,79,8
75,193,79,19
76,80,98,8
77,345,98,34
78,61,98,6
79,303,104,30
80,59,106,5
81,75,87,7
82,51,89,5
83,50,106,5
84,103,87,10
85,259,104,25
86,1006,129,100
87,194,229,19
88,58,94,5
89,118,132,11
90,76,0,7
91,105,143,10
92,82,17,8
93,72,18,7
94,265,22,26
95,238,0,23
96,57,8,5
97,331,23,33
98,217,38,21
99,176,55,17
100,50,124,5
101,83,134,8
102,50,57,5
103,79,62,7
104,152,134,15
105,58,149,5
106,96,154,9
107,50,83,5
108,59,83,5
109,61,129,6
110,247,88,24
111,71,143,7
112,222,112,22
113,1310,134,131
114,173,88,17
115,63,265,6
116,106,265,10
117,52,88,5
118,371,106,37
119,55,143,5
120,55,148,5
121,76,143,7
122,63,150,6
123,152,128,15
124,112,143,11
125,73,147,7
126,233,143,23
127,148,152,14
128,72,143,7
129,52,150,5
130,198,154,19
131,262,173,26
132,152,154,15
133,74,173,7
134,484,143,48
135,126,191,12
136,198,143,19
137,213,143,21
138,129,143,12
139,67,155,6
140,238,161,23
141,76,155,7
142,53,191,5
143,249,131,24
144,82,155,8
145,180,166,18
146,237,143,23
147,98,162,9
148,58,171,5
149,1094,171,109
150,53,275,5
151,788,124,78
152,79,202,7
153,375,124,37
154,82,202,8
