predecessor_id,successor_id,type
0,161,3
137,224,1
227,229,1
227,230,1
198,199,1
226,228,3
226,227,0
71,233,1
1,76,1
108,109,1
194,207,1
84,85,1
4,84,0
4,198,1
4,117,1
142,143,1
142,166,1
142,179,1
199,200,1
208,212,1
208,211,3
208,215,1
208,219,1
208,222,1
200,229,3
200,201,1
200,206,3
2,39,1
168,171,1
53,231,0
3,4,1
5,94,1
128,129,1
107,108,3
107,113,1
107,112,1
229,231,1
30,142,0
193,194,1
6,157,1
6,48,1
6,156,1
6,125,1
6,187,3
115,116,3
115,149,1
82,95,1
82,219,3
82,175,1
153,154,3
7,245,1
8,82,1
224,225,1
224,232,0
225,226,1
225,234,1
149,150,0
149,151,1
102,113,1
102,198,3
20,220,1
20,21,1
58,59,1
9,55,1
10,125,1
11,212,1
12,185,1
191,192,1
191,195,1
175,176,1
175,235,3
156,160,1
13,77,1
192,193,1
223,237,3
223,224,1
14,219,1
184,185,1
15,35,3
16,58,1
17,127,1
17,116,1
17,145,1
18,136,1
19,20,1
101,102,1
22,91,1
23,187,1
24,128,1
24,246,1
93,94,1
189,196,1
189,190,1
189,191,1
180,181,1
25,109,3
26,118,1
27,99,3
201,203,0
201,246,1
28,51,3
28,191,1
164,165,1
148,149,1
29,153,3
29,30,1
29,103,0
110,111,1
240,241,1
52,53,1
187,197,0
31,109,1
31,186,1
32,155,1
83,84,1
213,214,1
33,204,1
34,116,1
35,145,1
36,44,1
36,77,0
176,177,1
92,93,3
92,110,1
162,163,1
37,235,1
38,98,3
185,241,3
177,178,3
165,166,1
165,186,0
165,167,0
48,143,1
39,130,0
40,229,1
41,220,1
42,241,1
43,77,1
44,81,3
217,218,0
45,65,1
166,204,1
166,169,1
46,146,1
179,238,1
179,180,1
47,48,1
49,218,1
50,213,1
51,52,1
54,213,1
232,247,0
232,233,1
167,220,1
167,168,1
56,112,3
56,190,1
56,91,3
57,105,1
57,58,0
60,231,3
209,210,1
202,204,1
61,143,1
61,183,1
62,140,0
211,246,3
241,242,1
241,243,3
63,124,1
205,243,1
205,226,1
203,245,1
64,229,1
64,78,1
66,177,3
95,96,3
235,236,1
67,144,0
68,206,1
68,218,1
69,164,1
70,71,1
114,115,1
114,236,0
72,181,3
113,114,1
113,117,1
113,168,0
135,154,0
135,136,1
136,137,3
73,124,1
74,105,1
105,243,1
75,106,1
216,217,1
212,213,0
196,204,1
234,235,1
234,238,1
78,79,1
80,212,1
173,207,1
215,216,3
186,188,1
186,221,1
186,187,1
81,83,0
81,82,3
86,106,0
237,244,1
87,150,1
87,160,3
88,171,0
89,93,1
89,90,1
91,92,1
91,95,1
91,177,1
97,131,1
188,189,1
171,173,1
171,172,1
171,194,1
171,203,1
98,99,1
98,210,1
100,101,1
204,205,1
118,244,3
118,119,0
104,159,1
104,105,1
197,198,3
197,202,1
155,156,1
155,157,1
155,158,1
106,118,3
106,110,0
106,107,1
207,208,1
207,209,1
120,208,0
121,244,1
127,128,3
122,123,1
158,159,1
163,164,3
221,239,3
126,127,3
131,179,1
222,223,3
132,135,1
132,133,3
239,240,1
134,135,1
151,155,3
160,221,1
169,178,1
138,165,1
139,247,1
141,144,1
141,142,3
145,171,1
147,148,3
152,153,1
152,155,3
152,234,3
161,162,0
170,199,1
170,171,1
174,220,3
174,179,3
174,175,3
182,240,3
183,220,1
183,186,1
183,184,1
