id,hours,start,duration
0,95,0,9
1,80,0,8
2,121,0,12
3,73,0,7
4,73,0,7
5,56,0,5
6,670,0,67
7,132,0,13
8,190,0,19
9,92,0,9
10,58,0,5
11,54,0,5
12,76,0,7
13,50,0,5
14,72,0,7
15,52,0,5
16,179,0,17
17,64,0,6
18,103,0,10
19,54,0,5
20,64,0,6
21,190,6,19
22,117,0,11
23,291,0,29
24,127,0,12
25,219,0,21
26,204,5,20
27,51,0,5
28,82,0,8
29,62,0,6
30,74,0,7
31,527,0,52
32,95,0,9
33,301,0,30
34,121,0,12
35,80,0,8
36,51,0,5
37,450,0,45
38,161,0,16
39,62,0,6
40,66,6,6
41,53,12,5
42,130,0,13
43,57,6,5
44,54,1,5
45,99,8,9
46,65,13,6
47,215,19,21
48,201,7,20
49,665,12,66
50,473,0,47
51,373,47,37
52,358,6,35
53,55,0,5
54,94,11,9
55,52,20,5
56,116,25,11
57,206,0,20
58,58,0,5
59,1207,0,120
60,91,0,9
61,50,0,5
62,556,0,55
63,53,20,5
64,134,20,13
65,50,9,5
66,82,9,8
67,282,14,28
68,177,14,17
69,63,14,6
70,72,0,7
71,626,0,62
72,179,0,17
73,51,0,5
74,50,0,5
75,98,0,9
76,120,0,12
77,580,12,58
78,634,70,63
79,88,133,8
80,141,141,14
81,95,133,9
82,50,141,5
83,131,70,13
84,102,133,10
85,469,12,46
86,339,58,33
87,179,91,17
88,127,0,12
89,231,12,23
90,152,83,15
91,297,133,29
92,50,33,5
93,85,0,8
94,53,8,5
95,68,19,6
96,70,8,7
97,117,14,11
98,51,45,5
99,63,50,6
100,236,38,23
101,201,61,20
102,196,81,19
103,75,74,7
104,56,81,5
105,115,52,11
106,62,20,6
107,231,3,23
108,56,50,5
109,147,55,14
110,141,55,14
111,80,91,8
112,267,99,26
113,89,0,8
114,103,108,10
115,50,8,5
116,94,16,9
117,83,25,8
118,503,83,50
119,123,133,12
120,711,29,71
121,254,30,25
122,199,55,19
123,69,61,6
124,70,69,7
125,106,143,10
126,252,133,25
127,96,74,9
128,78,120,7
129,147,0,14
130,323,91,32
131,444,33,44
132,203,33,20
133,50,33,5
134,135,38,13
135,117,133,11
136,252,146,25
137,162,33,16
138,53,49,5
139,175,54,17
140,50,141,5
141,558,0,55
142,141,55,14
143,453,69,45
144,58,158,5
145,416,14,41
146,75,48,7
147,176,54,17
148,252,55,25
149,286,133,28
150,179,133,17
151,135,161,13
152,163,48,16
153,155,108,15
154,187,48,18
155,50,48,5
156,62,53,6
157,64,53,6
158,131,59,13
159,54,53,5
160,278,59,27
161,82,53,8
162,228,61,22
163,164,61,16
164,166,77,16
165,76,86,7
166,350,93,35
167,110,93,11
168,73,114,7
169,88,72,8
170,50,140,5
171,246,48,24
172,112,72,11
173,92,72,9
174,251,146,25
175,50,48,5
176,95,162,9
177,94,162,9
178,249,48,24
179,66,86,6
180,140,141,14
181,461,92,46
182,89,138,8
183,52,138,5
184,327,162,32
185,61,188,6
186,224,92,22
187,62,92,6
188,322,114,32
189,94,143,9
190,58,163,5
191,115,155,11
192,56,171,5
193,318,171,31
194,206,202,20
195,566,222,56
196,310,166,31
197,52,166,5
198,110,171,11
199,61,80,6
200,182,86,18
201,57,133,5
202,105,138,10
203,334,133,33
204,87,143,8
205,258,155,25
206,50,180,5
207,836,185,83
208,51,268,5
209,321,236,32
210,289,273,28
211,60,180,6
212,79,180,7
213,53,161,5
214,97,161,9
215,50,180,5
216,61,161,6
217,53,167,5
218,97,166,9
219,50,166,5
220,539,186,53
221,675,171,67
222,69,77,6
223,51,77,5
224,189,91,18
225,90,109,9
226,264,114,26
227,62,114,6
228,86,114,8
229,358,122,35
230,62,157,6
231,69,180,6
232,388,157,38
233,68,114,6
234,264,122,26
235,116,157,11
236,170,168,17
237,173,168,17
238,69,179,6
239,115,163,11
240,313,141,31
241,54,146,5
242,61,146,6
243,503,122,50
244,184,172,18
245,220,168,22
246,302,186,30
247,58,133,5
248,59,197,5
249,415,239,41
250,86,202,8
251,50,210,5
252,111,172,11
253,174,166,17
254,766,183,76
255,57,254,5
256,310,166,31
257,134,239,13
258,173,104,17
259,101,280,10
