predecessor_id,successor_id,type
201,202,1
104,105,1
104,209,1
0,139,1
1,72,3
193,194,1
164,198,1
2,191,1
3,204,1
4,154,0
4,28,1
4,216,3
112,215,1
5,180,1
92,93,1
92,94,0
92,96,3
6,15,1
94,207,1
94,131,1
94,95,3
7,99,1
7,65,1
8,60,0
51,52,1
51,160,1
9,59,1
9,206,1
9,36,1
9,67,1
10,117,0
11,158,1
12,38,1
13,192,1
196,214,3
196,197,1
184,185,1
14,157,1
109,111,0
109,110,1
15,56,1
140,181,1
65,149,1
65,66,0
95,129,0
16,200,1
17,156,3
18,129,3
190,193,1
19,68,1
19,52,1
20,107,1
21,57,1
22,135,1
22,178,1
75,208,3
75,76,3
23,52,1
119,147,1
185,192,3
185,191,3
24,46,1
24,185,1
150,152,3
150,159,1
150,161,1
25,180,1
83,102,3
197,198,1
26,62,3
52,137,1
27,45,3
163,167,3
163,164,3
98,176,3
81,111,1
195,196,1
29,216,1
30,148,0
30,31,1
30,188,1
155,156,1
125,147,1
32,109,1
32,138,1
32,151,1
204,205,3
165,190,1
70,83,3
70,96,3
33,126,1
33,51,3
34,120,1
35,215,1
35,164,1
37,177,3
194,199,1
194,211,3
194,195,1
194,200,3
38,88,1
39,198,3
87,172,1
133,134,1
66,67,1
40,161,1
151,157,3
41,159,1
61,154,3
42,64,1
42,43,1
44,60,1
44,168,3
44,137,1
44,84,1
45,192,3
45,90,1
46,59,1
188,189,1
188,190,1
47,126,1
47,161,1
215,216,3
48,151,1
153,154,0
80,104,1
80,81,3
49,152,1
49,146,0
50,51,1
64,65,0
152,158,0
152,153,0
212,213,3
63,64,1
200,201,1
54,71,3
53,54,1
206,208,1
206,207,1
101,102,0
115,116,1
115,135,0
55,189,3
56,60,1
154,155,0
58,111,1
60,61,1
143,144,1
62,63,1
68,113,1
69,70,1
72,126,1
73,109,1
74,75,1
74,119,3
110,177,1
77,170,1
78,110,1
139,158,3
139,140,1
79,80,1
79,92,1
162,163,3
162,166,3
162,165,1
82,83,1
82,94,1
82,133,1
84,85,1
158,180,1
86,87,1
88,179,1
88,95,1
89,110,1
91,92,1
97,98,3
99,154,3
111,113,3
111,112,0
100,101,1
103,113,1
103,104,0
116,140,1
106,169,1
107,159,1
108,109,1
114,115,0
117,168,1
118,119,0
121,194,1
187,188,0
202,203,1
202,206,1
202,204,0
202,209,1
159,209,1
159,160,3
122,142,1
160,168,1
123,125,1
123,124,1
126,206,3
127,143,0
128,183,1
130,163,3
209,210,3
161,162,1
132,133,1
183,187,3
183,184,1
183,186,0
211,212,3
136,157,0
168,169,3
168,170,1
168,171,1
137,212,3
192,193,3
138,139,0
141,142,3
141,143,1
145,173,1
146,188,0
147,197,3
214,215,1
149,150,1
149,151,1
172,173,1
174,175,1
176,177,0
179,180,1
179,200,1
182,183,1
