id,hours,start,duration
0,50,0,5
1,50,0,5
2,110,0,11
3,63,0,6
4,104,0,10
5,173,0,17
6,71,0,7
7,137,0,13
8,415,0,41
9,315,0,31
10,189,13,18
11,135,31,13
12,243,44,24
13,212,23,21
14,62,23,6
15,269,29,26
16,183,11,18
17,921,29,92
18,153,44,15
19,52,29,5
20,282,59,28
21,101,121,10
22,63,121,6
23,119,131,11
24,101,0,10
25,431,31,43
26,68,68,6
27,109,74,10
28,153,0,15
29,69,121,6
30,281,0,28
31,63,31,6
32,65,31,6
33,181,37,18
34,61,121,6
35,89,74,8
36,382,31,38
37,86,84,8
38,52,131,5
39,246,69,24
40,80,69,8
41,51,77,5
42,58,93,5
43,141,121,14
44,59,135,5
45,82,98,8
46,484,127,48
47,60,175,6
48,143,175,14
49,65,0,6
50,56,131,5
51,50,10,5
52,206,34,20
53,250,44,25
54,416,0,41
55,115,0,11
56,58,0,5
57,80,44,8
58,322,74,32
59,57,74,5
60,160,79,16
61,100,95,10
62,75,105,7
63,677,136,67
64,71,106,7
65,53,95,5
66,169,106,16
67,262,127,26
68,104,153,10
69,60,153,6
70,59,153,5
71,503,158,50
72,180,153,18
73,588,127,58
74,89,185,8
75,59,163,5
76,167,193,16
77,298,106,29
78,328,153,32
79,76,185,7
80,64,185,6
81,56,192,5
82,136,106,13
83,73,184,7
84,135,175,13
85,107,188,10
