predecessor_id,successor_id,type
0,102,1
0,283,1
99,252,0
99,171,3
211,279,0
211,214,1
211,231,1
1,326,1
1,245,1
2,164,1
3,304,1
4,154,3
4,112,1
4,231,0
5,115,3
5,285,1
5,251,1
5,237,1
5,123,1
5,278,0
222,305,1
222,314,1
6,113,1
6,239,3
283,286,3
283,284,1
169,201,1
249,251,1
7,109,1
8,81,1
8,155,3
8,208,1
8,85,1
8,136,1
8,269,1
9,223,1
9,179,1
9,86,3
9,299,1
9,224,1
240,273,3
284,315,0
131,174,1
131,272,1
10,100,1
212,215,1
11,81,1
11,28,1
12,183,1
12,292,1
12,150,0
12,98,3
197,198,1
132,155,1
132,133,0
132,143,3
13,326,3
13,158,1
13,98,1
13,112,3
14,216,1
14,131,1
15,152,1
15,157,1
15,75,3
66,215,1
16,261,1
16,305,0
17,33,3
17,286,1
17,156,1
17,172,1
17,317,1
17,164,1
17,162,1
135,259,1
177,181,1
177,248,0
177,178,3
18,228,1
19,156,3
19,263,1
255,257,1
255,258,0
20,159,1
20,156,1
20,112,3
21,264,1
22,205,1
22,74,1
22,54,1
321,322,3
188,297,1
188,302,1
23,72,1
23,78,1
23,103,1
314,315,1
127,129,1
285,287,3
24,319,3
24,320,1
24,176,3
24,263,0
24,199,1
24,304,1
25,94,1
25,223,1
25,224,1
260,261,0
26,303,1
27,80,1
27,113,1
27,268,1
28,110,1
203,206,1
79,306,1
254,255,1
254,303,1
323,325,3
29,245,1
29,263,1
29,198,1
244,279,1
244,314,1
30,235,3
30,186,1
30,151,1
30,256,1
276,279,1
276,324,1
276,281,1
265,270,1
31,298,1
31,57,1
31,90,1
31,199,0
31,147,1
32,138,1
142,148,1
142,259,1
142,195,3
34,325,1
274,275,1
274,280,3
198,199,3
35,107,1
35,196,1
35,116,3
36,110,1
36,183,3
216,227,1
216,217,3
37,184,0
133,245,1
133,138,1
133,288,1
133,317,1
133,206,1
229,259,3
229,272,3
275,278,1
275,276,3
38,320,3
38,262,1
39,108,0
277,290,1
40,272,1
40,293,1
118,119,1
118,201,1
118,122,1
41,323,1
41,242,1
42,45,1
42,84,1
42,52,1
42,143,3
120,202,1
43,128,1
43,108,1
62,245,1
62,111,3
62,63,1
62,298,1
106,135,1
106,155,1
85,183,1
85,137,1
136,149,3
136,147,1
217,221,1
217,218,1
44,235,1
44,315,1
201,322,0
193,194,1
257,305,1
257,307,1
45,227,1
213,304,1
46,222,1
61,62,1
130,132,3
130,232,1
130,139,1
130,293,1
130,131,1
102,311,1
226,243,1
47,219,1
47,125,3
296,297,1
204,205,3
204,224,0
48,96,1
48,175,1
48,303,1
49,277,3
49,273,1
50,222,1
50,103,3
51,311,1
51,94,1
51,150,3
137,156,3
137,145,3
220,323,1
316,324,3
316,319,1
316,320,1
316,317,1
316,318,1
233,234,1
233,235,1
233,236,1
52,65,1
52,153,1
52,96,1
305,306,1
53,276,0
53,246,1
53,244,1
228,242,1
228,229,1
228,231,1
54,97,1
54,95,3
54,287,1
69,70,3
69,171,0
69,143,1
69,243,1
170,171,0
55,108,1
55,173,3
55,249,3
230,232,1
128,312,3
91,307,0
91,276,0
56,222,1
56,308,1
57,194,1
57,105,1
225,259,1
225,226,3
266,267,3
251,309,1
58,130,1
243,247,1
243,252,1
243,245,1
243,244,1
258,297,0
258,322,1
82,115,1
82,300,1
82,327,1
82,112,1
208,209,3
208,235,1
208,313,3
208,306,1
59,158,1
59,91,0
134,135,1
134,138,1
134,136,3
134,137,1
161,305,0
60,61,1
60,105,1
70,309,0
70,218,1
152,241,1
64,123,0
64,126,3
189,206,1
253,254,1
253,256,1
121,312,1
129,130,1
129,200,1
129,134,1
65,114,1
65,312,1
65,66,1
65,208,1
65,73,1
65,182,1
235,303,1
295,296,1
236,237,1
138,283,1
151,152,1
67,178,1
67,161,1
67,104,1
68,69,1
68,141,1
68,157,1
94,244,1
292,293,1
71,224,1
71,75,1
71,221,1
173,174,1
185,187,1
72,95,1
72,74,3
72,182,1
72,77,3
288,290,1
207,208,1
207,210,1
73,124,3
74,326,1
74,317,0
75,208,1
75,309,1
75,277,1
218,219,1
218,220,1
139,141,1
139,140,3
139,142,1
184,185,3
184,186,1
184,284,0
76,306,1
214,281,1
143,144,1
143,300,1
143,281,1
231,314,1
77,189,1
93,155,1
93,94,1
93,256,1
190,239,1
190,224,1
78,100,0
78,128,3
78,122,1
78,79,3
78,165,1
80,317,1
80,253,0
81,86,0
81,83,1
81,144,3
81,82,1
88,222,1
88,89,1
88,292,3
84,85,1
84,201,1
175,177,3
175,179,1
175,176,1
145,294,1
145,146,1
145,228,3
301,305,0
301,302,1
301,303,1
86,102,1
307,308,3
237,276,1
237,241,1
237,238,1
237,239,3
87,88,3
87,281,1
87,241,1
187,190,1
187,188,1
187,189,3
192,193,3
192,226,0
192,316,1
90,282,1
90,91,0
90,221,1
90,299,1
90,262,1
92,258,1
92,135,1
92,119,1
92,157,1
92,93,3
210,212,3
210,213,1
210,211,1
200,202,1
200,269,1
200,201,0
239,328,1
239,240,1
239,289,1
215,216,1
95,273,3
248,261,1
248,250,3
248,249,1
159,160,0
159,320,1
159,161,1
159,162,3
159,163,1
96,320,1
96,176,3
146,158,1
146,153,1
146,280,1
98,294,1
98,99,3
147,277,1
287,288,1
100,159,1
100,187,1
100,296,3
101,113,1
101,102,3
101,244,3
223,302,3
245,325,0
245,246,1
221,222,1
221,223,0
241,261,1
241,290,1
241,289,0
320,321,0
320,323,1
103,104,1
103,137,1
105,207,1
105,106,3
171,213,1
232,233,1
122,123,3
122,130,3
247,263,1
247,262,1
247,248,1
123,164,1
252,287,3
252,310,1
252,253,1
252,281,1
107,205,1
107,254,1
107,292,1
107,161,1
149,282,1
149,320,1
149,224,1
149,150,1
242,300,1
242,243,3
242,268,1
242,318,3
224,286,1
224,225,1
108,179,1
108,303,0
109,197,1
150,322,1
150,151,1
150,308,1
110,259,3
110,189,1
110,192,1
227,230,0
227,228,3
111,327,1
304,305,3
304,307,1
112,113,1
112,149,1
112,195,1
112,161,1
259,260,1
114,269,1
115,135,1
115,294,1
153,154,1
153,157,1
153,239,0
191,223,1
191,195,0
191,238,1
191,192,1
179,180,3
179,305,1
116,117,0
116,177,1
116,118,1
116,120,1
116,121,3
155,313,0
124,163,0
124,194,1
124,238,1
156,326,1
156,199,1
156,157,1
202,203,1
202,296,1
202,204,1
202,207,3
262,264,1
125,181,1
125,242,1
126,127,1
126,128,0
158,159,0
158,287,1
181,209,1
181,320,1
263,328,1
164,252,3
165,257,3
165,239,0
165,166,1
195,197,1
264,266,1
264,265,0
268,311,1
167,170,1
167,198,1
167,168,3
167,203,1
167,169,0
167,218,1
272,274,1
272,277,1
272,273,0
172,247,1
172,173,1
172,175,1
182,184,1
182,183,1
182,191,1
269,293,3
196,200,1
196,197,1
270,271,0
270,272,1
282,285,1
282,283,1
282,308,1
282,289,1
291,292,1
294,295,1
298,299,1
309,311,1
309,310,0
309,325,1
300,301,3
300,309,1
300,304,1
312,314,1
312,313,1
312,316,1
326,328,3
326,327,1
