id,hours,start,duration
0,77,0,7
1,52,0,5
2,689,0,68
3,265,0,26
4,289,0,28
5,71,0,7
6,54,0,5
7,346,0,34
8,225,0,22
9,361,0,36
10,147,0,14
11,416,0,41
12,66,0,6
13,93,0,9
14,422,0,42
15,105,0,10
16,317,0,31
17,130,22,13
18,76,0,7
19,94,0,9
20,70,0,7
21,55,0,5
22,105,0,10
23,52,0,5
24,52,0,5
25,62,0,6
26,191,0,19
27,251,0,25
28,57,5,5
29,466,0,46
30,50,22,5
31,91,0,9
32,50,0,5
33,165,0,16
34,74,0,7
35,97,0,9
36,51,0,5
37,193,6,19
38,314,22,31
39,257,53,25
40,254,53,25
41,260,0,26
42,281,0,28
43,113,0,11
44,59,0,5
45,305,0,30
46,82,0,8
47,258,0,25
48,94,0,9
49,99,0,9
50,332,9,33
51,267,42,26
52,54,9,5
53,78,0,7
54,162,0,16
55,58,0,5
56,239,0,23
57,63,19,6
58,321,0,32
59,129,0,12
60,75,0,7
61,60,7,6
62,176,0,17
63,71,13,7
64,362,0,36
65,76,0,7
66,134,0,13
67,218,0,21
68,50,31,5
69,90,0,9
70,61,9,6
71,51,9,5
72,590,10,59
73,106,0,10
74,67,21,6
75,444,0,44
76,53,44,5
77,50,44,5
78,315,0,31
79,145,0,14
80,66,0,6
81,279,0,27
82,84,27,8
83,334,0,33
84,68,33,6
85,52,33,5
86,69,31,6
87,139,0,13
88,200,13,20
89,175,25,17
90,59,25,5
91,930,0,93
92,634,49,63
93,140,0,14
94,766,0,76
95,640,76,64
96,73,76,7
97,223,17,22
98,259,0,25
99,50,0,5
100,293,1,29
101,146,0,14
102,550,14,55
103,1106,26,110
104,243,136,24
105,73,160,7
106,60,0,6
107,77,0,7
108,141,7,14
109,50,21,5
110,244,0,24
111,164,25,16
112,210,0,21
113,50,21,5
114,66,0,6
115,130,0,13
116,310,14,31
117,52,14,5
118,553,53,55
119,112,0,11
120,97,69,9
121,59,78,5
122,396,78,39
123,715,117,71
124,190,0,19
125,359,0,35
126,289,31,28
127,62,42,6
128,219,27,21
129,243,48,24
130,153,27,15
131,52,48,5
132,257,48,25
133,133,0,13
134,254,0,25
135,401,9,40
136,50,49,5
137,101,49,10
138,50,12,5
139,208,14,20
140,89,34,8
141,192,19,19
142,403,0,40
143,177,21,17
144,82,93,8
145,53,101,5
146,204,86,20
147,68,106,6
148,377,101,37
149,51,0,5
150,78,5,7
151,679,48,67
152,203,115,20
153,63,129,6
154,166,15,16
155,415,112,41
156,367,153,36
157,67,189,6
158,198,189,19
159,91,195,9
160,55,153,5
161,197,158,19
162,50,177,5
163,51,177,5
164,472,182,47
165,64,189,6
166,183,34,18
167,50,5,5
168,52,5,5
169,77,158,7
170,267,139,26
171,87,165,8
172,430,173,43
173,109,173,10
174,51,173,5
175,425,0,42
176,317,42,31
177,126,42,12
178,64,54,6
179,61,0,6
180,126,0,12
181,88,12,8
182,759,7,75
183,192,82,19
184,50,0,5
185,288,69,28
186,140,97,14
187,66,69,6
188,91,69,9
189,52,112,5
190,327,117,32
191,98,149,9
192,363,149,36
193,50,42,5
194,236,49,23
195,121,72,12
196,93,72,9
197,350,84,35
198,68,84,6
199,182,84,18
200,53,54,5
201,86,59,8
202,85,76,8
203,74,84,7
204,578,76,57
205,51,76,5
206,86,42,8
207,55,50,5
208,264,50,26
209,57,76,5
210,50,76,5
211,50,81,5
212,78,86,7
213,614,86,61
214,159,147,15
215,89,147,8
216,766,102,76
217,320,183,32
218,59,147,5
219,149,189,14
220,878,203,87
221,287,290,28
222,102,76,10
223,61,101,6
224,447,107,44
225,83,165,8
226,230,101,23
227,198,101,19
228,369,124,36
229,59,81,5
230,232,182,23
231,197,186,19
232,88,205,8
233,115,91,11
234,767,102,76
235,206,178,20
236,75,102,7
237,713,147,71
238,132,178,13
239,113,178,11
240,1617,178,161
241,160,339,16
242,101,178,10
243,250,339,25
244,139,364,13
245,51,372,5
246,54,364,5
247,731,339,73
248,536,364,53
249,293,178,29
250,67,178,6
251,50,178,5
252,247,184,24
253,366,208,36
254,120,244,12
255,1337,256,133
256,200,208,20
257,57,228,5
258,207,188,20
259,372,369,37
260,90,406,9
261,112,208,11
262,402,219,40
263,129,207,12
264,79,212,7
265,50,219,5
266,75,224,7
267,81,224,8
268,709,256,70
269,103,364,10
270,472,415,47
271,247,462,24
272,125,195,12
273,372,207,37
274,83,207,8
275,271,207,27
276,226,234,22
277,470,195,47
278,83,242,8
279,150,250,15
280,57,265,5
281,368,265,36
282,50,265,5
283,57,270,5
284,65,250,6
285,293,265,29
286,131,294,13
287,657,0,65
288,113,155,11
289,420,412,42
290,50,65,5
291,226,188,22
292,175,168,17
293,145,70,14
294,50,184,5
295,279,189,27
296,132,361,13
297,194,374,19
298,73,374,7
299,147,374,14
300,151,84,15
301,238,102,23
302,502,125,50
303,79,133,7
304,50,219,5
305,217,125,21
306,83,270,8
307,53,278,5
308,188,7,18
309,675,78,67
310,135,27,13
311,65,69,6
312,137,339,13
313,444,270,44
314,322,352,32
315,308,384,30
316,63,352,6
317,52,414,5
318,127,358,12
319,51,365,5
320,205,358,20
321,67,352,6
322,265,378,26
323,269,404,26
324,56,430,5
325,99,378,9
326,804,352,80
327,762,432,76
328,358,432,35
329,208,377,20
330,54,377,5
331,59,397,5
332,311,402,31
333,213,381,21
334,135,384,13
335,480,377,48
336,387,377,38
337,1123,415,112
338,369,397,36
339,50,428,5
340,63,427,6
341,86,433,8
342,735,441,73
343,67,433,6
344,109,439,10
345,78,433,7
346,162,423,16
347,172,439,17
348,161,433,16
349,60,433,6
350,120,439,12
351,330,439,33
352,67,439,6
353,202,472,20
354,57,487,5
355,55,492,5
356,90,497,9
357,99,492,9
358,68,492,6
359,52,498,5
360,347,503,34
361,59,501,5
362,205,425,20
363,74,445,7
364,217,449,21
365,133,445,13
366,228,506,22
367,130,445,13
368,62,458,6
369,150,464,15
370,82,528,8
371,206,458,20
372,207,478,20
373,52,497,5
374,778,502,77
375,106,497,10
376,415,502,41
377,63,537,6
378,719,579,71
379,134,502,13
380,66,579,6
381,97,585,9
382,334,585,33
383,349,428,34
384,68,536,6
385,476,501,47
386,104,548,10
387,50,9,5
388,57,42,5
389,156,508,15
390,71,523,7
