predecessor_id,successor_id,type
121,275,0
0,64,1
1,165,3
1,289,1
2,162,1
2,124,1
277,285,1
3,239,1
4,35,1
4,118,1
4,36,0
4,70,0
4,232,1
5,250,3
6,243,1
6,282,1
7,80,0
7,183,1
7,266,3
7,46,1
8,135,1
8,94,1
270,271,1
115,209,0
115,180,1
9,170,3
9,137,1
10,90,1
132,174,3
136,208,1
11,265,1
11,215,1
11,207,1
131,132,1
131,133,1
233,234,1
12,141,3
12,49,1
13,141,1
281,282,1
14,174,1
85,200,0
85,86,1
219,260,1
219,275,1
219,248,1
219,220,1
15,148,1
15,170,0
15,114,0
16,54,1
16,101,1
52,164,1
52,210,3
17,67,1
17,77,3
17,276,1
18,287,1
18,243,3
19,67,1
19,151,1
19,230,1
205,299,1
117,275,0
20,262,1
164,174,1
164,260,1
164,223,1
128,129,1
128,251,1
128,283,0
296,297,3
284,293,1
21,218,1
21,228,1
201,293,3
234,239,3
234,237,1
234,295,0
234,279,1
234,235,1
142,170,1
142,152,1
142,143,1
142,195,3
214,246,3
22,273,1
22,268,1
104,105,1
104,159,1
104,272,1
104,187,1
23,129,1
23,166,1
202,250,1
90,176,3
90,144,1
206,238,1
24,168,1
256,265,1
116,247,3
116,119,3
116,117,1
25,143,3
25,80,1
26,227,3
27,112,1
27,207,1
27,166,1
27,234,1
28,137,1
29,252,1
29,96,3
29,226,1
30,124,1
125,126,1
125,127,1
125,239,1
125,286,1
122,185,0
122,164,1
31,123,1
32,298,3
197,273,1
33,174,1
33,154,1
33,98,3
33,112,1
220,277,1
34,199,1
34,172,0
35,67,1
196,265,3
196,198,1
196,197,1
196,226,1
37,260,3
146,251,1
38,176,1
217,218,1
39,194,1
198,289,1
175,227,1
175,176,1
226,260,3
226,272,1
226,253,1
226,261,1
263,264,3
40,280,3
40,98,1
40,176,1
245,262,1
41,67,1
41,43,0
41,160,1
96,262,1
169,274,1
259,260,3
259,266,1
42,154,1
42,137,1
42,79,1
43,250,0
43,79,1
162,183,1
162,179,1
163,164,1
163,207,1
44,242,1
44,108,1
143,147,1
143,144,1
143,154,1
95,96,0
105,106,0
45,268,1
45,56,1
45,102,3
161,162,1
161,163,3
191,194,1
46,213,1
46,280,1
148,238,1
178,268,1
246,254,1
246,248,1
192,264,1
192,278,3
192,193,1
82,88,0
82,156,1
82,240,1
82,218,1
179,288,1
126,261,3
47,173,1
47,252,3
47,235,1
47,249,0
185,186,1
185,190,1
280,283,1
280,284,1
280,281,1
272,274,1
272,273,1
272,276,3
48,157,0
195,208,1
195,196,3
49,93,1
62,194,1
50,187,1
274,275,1
51,270,1
51,109,1
51,52,0
258,259,0
258,262,3
258,261,3
63,221,1
99,216,3
99,297,1
99,180,1
249,250,0
199,200,1
199,212,1
199,225,1
199,207,1
53,200,1
53,57,1
53,117,3
239,283,1
155,159,1
54,105,0
54,73,1
54,141,1
55,69,1
55,155,1
55,118,1
276,277,0
276,287,1
144,177,3
200,203,1
200,202,1
200,201,1
145,146,1
151,243,1
151,203,3
151,241,1
278,288,3
278,280,1
278,279,0
184,185,1
262,263,1
150,151,1
57,58,1
57,255,3
57,125,1
59,160,1
59,137,0
59,75,1
59,69,1
149,200,3
149,150,1
60,74,1
60,240,1
74,222,1
61,188,1
61,157,3
61,63,3
61,62,3
61,258,3
61,163,3
211,214,0
180,210,1
180,181,1
64,85,1
64,65,1
64,138,0
64,256,1
64,93,3
66,171,3
66,101,1
212,298,1
212,213,1
212,230,1
68,274,1
68,69,1
216,274,1
216,217,1
204,288,1
204,206,1
204,209,1
204,205,1
147,148,0
147,229,1
147,153,3
147,149,1
188,189,1
188,273,1
70,87,1
70,71,1
70,77,3
78,113,0
293,299,1
156,254,1
156,157,1
156,248,1
156,269,1
72,254,1
72,89,1
120,125,1
120,122,3
120,121,1
120,123,1
207,273,3
207,224,1
207,246,1
213,214,0
213,244,1
213,215,1
213,221,3
213,281,0
271,278,1
271,272,1
218,219,0
218,287,3
232,233,1
87,130,3
73,74,1
73,159,1
187,188,3
112,113,3
112,221,1
75,269,1
248,251,1
248,249,1
193,227,1
76,295,1
158,289,1
123,207,3
123,281,1
123,234,0
84,85,1
84,121,1
84,88,1
84,126,1
84,222,3
84,87,1
84,163,1
215,216,1
215,257,1
221,222,1
221,223,1
89,90,3
89,91,1
88,173,1
88,118,3
88,89,3
208,289,1
208,253,0
208,285,3
77,177,1
77,78,1
77,256,1
77,86,0
77,201,3
251,252,1
251,253,1
91,95,3
91,92,1
91,107,0
91,201,1
209,212,3
209,210,3
209,245,1
209,211,3
224,288,1
224,244,3
79,283,3
240,242,1
240,243,1
240,241,1
80,177,1
194,199,1
194,204,1
194,195,1
81,198,3
81,139,1
81,82,1
130,282,1
130,275,1
130,261,1
130,240,0
130,131,1
83,259,1
83,84,1
93,181,0
93,100,1
229,288,1
229,286,1
229,282,1
229,273,3
165,166,0
165,172,1
166,173,1
166,170,1
166,167,1
166,242,1
166,168,1
166,263,1
166,169,3
94,95,1
190,191,1
190,192,3
267,268,1
267,269,0
225,228,1
225,226,1
225,271,1
225,230,1
159,230,1
159,168,1
97,108,1
97,139,1
141,142,1
141,160,0
141,145,1
292,293,1
292,294,1
243,244,1
243,247,1
243,245,3
243,246,1
294,296,1
294,298,1
294,295,3
228,229,1
98,296,3
98,99,1
266,267,1
100,169,1
100,251,1
100,101,1
102,160,1
254,264,1
288,290,3
288,289,1
288,291,1
288,292,1
154,155,1
154,156,1
154,207,1
154,158,3
230,232,1
230,231,1
230,236,1
108,157,1
108,109,1
108,119,1
103,104,3
103,137,1
172,248,1
172,235,1
107,108,0
107,137,3
107,276,1
110,291,1
111,173,1
111,149,0
111,112,1
111,258,1
114,152,1
114,118,1
114,120,1
114,116,1
114,115,1
127,128,1
127,135,3
127,235,1
127,130,0
124,125,1
124,213,1
269,270,1
269,286,3
140,141,3
134,254,1
134,280,1
173,174,3
173,175,3
160,165,1
160,161,1
160,171,1
135,136,1
237,261,1
137,164,1
137,202,1
137,265,1
177,219,1
177,178,1
177,180,3
177,179,0
138,139,1
138,140,1
182,214,1
182,231,1
238,239,1
238,290,0
238,282,1
238,240,1
183,184,1
183,187,0
255,258,1
255,257,1
255,256,3
