predecessor_id,successor_id,type
301,303,1
0,168,3
0,129,3
65,69,3
65,66,1
65,247,1
65,67,1
65,68,1
1,27,3
1,144,1
74,233,1
74,78,1
74,206,1
74,75,1
2,138,1
2,325,1
2,125,1
66,192,1
66,256,1
66,74,1
3,189,0
3,237,1
3,58,0
4,61,1
4,123,1
4,279,1
5,326,1
315,316,1
6,366,0
7,128,1
7,169,1
8,18,3
300,301,1
300,304,0
217,222,0
211,262,1
211,283,1
116,207,1
116,117,1
116,118,1
9,49,3
67,71,1
246,251,3
246,342,3
236,241,1
236,245,1
236,239,1
236,358,0
157,262,1
157,219,1
157,238,3
369,370,1
114,119,0
114,187,1
114,115,1
10,251,0
162,348,1
162,265,3
162,163,1
11,177,3
12,133,3
108,125,3
75,127,1
75,352,1
13,73,1
282,286,3
14,193,1
14,373,0
14,85,1
320,321,1
320,370,1
320,326,3
320,325,1
247,375,1
15,348,1
16,267,1
16,60,1
305,312,1
17,302,3
17,108,0
219,311,1
18,83,1
18,267,0
18,306,0
18,89,3
19,266,1
19,300,1
19,218,3
19,154,1
19,230,1
252,264,1
205,261,1
205,323,1
20,307,1
45,90,1
45,165,1
45,354,3
45,175,1
93,200,0
93,94,1
39,326,1
370,371,1
323,360,1
21,225,1
21,194,0
28,295,0
28,146,3
28,121,3
22,344,1
76,77,1
76,171,1
76,151,1
76,126,1
76,253,1
23,192,1
24,233,1
25,179,1
25,70,3
25,252,3
55,147,3
55,70,3
64,70,1
64,65,1
64,72,1
64,315,1
261,262,1
261,329,1
331,334,3
120,340,1
120,166,1
120,330,1
26,343,1
27,28,0
27,43,1
27,129,1
27,30,3
27,182,1
29,271,1
343,344,1
136,207,1
136,178,1
270,334,1
270,277,1
270,271,1
270,272,3
30,315,1
30,235,3
31,99,1
32,144,3
32,89,1
272,345,0
77,248,1
77,266,1
77,337,1
77,79,3
166,219,0
166,328,1
33,97,1
34,325,1
34,323,0
213,214,1
213,259,1
172,175,1
172,305,1
35,80,3
359,360,3
36,203,1
118,243,1
174,312,1
173,327,1
173,174,3
187,188,1
187,318,0
187,346,1
78,280,1
150,290,1
248,249,3
248,250,1
133,360,1
133,134,1
350,351,1
148,178,0
94,302,3
94,110,1
94,347,3
316,317,1
316,318,1
291,295,1
291,292,0
291,307,1
291,296,1
37,314,1
321,339,1
292,294,3
38,39,3
38,62,0
38,216,1
69,361,0
40,56,3
40,138,1
40,180,1
244,253,1
329,352,1
249,341,1
41,327,0
41,266,1
41,221,1
41,358,1
212,213,1
212,220,1
212,336,1
70,253,1
201,287,1
201,202,1
228,229,1
228,367,1
228,231,1
42,58,0
42,285,0
42,330,1
171,173,3
171,172,1
171,196,3
199,207,1
199,204,1
199,228,1
354,355,1
43,340,1
293,298,1
84,222,1
134,153,1
332,333,1
332,338,1
334,336,1
334,335,1
100,197,1
100,131,1
44,45,3
44,208,1
44,258,1
44,63,1
46,79,1
145,244,3
145,147,1
158,216,3
47,308,3
47,369,1
48,290,1
294,310,0
139,338,1
49,157,1
49,200,1
49,347,1
49,51,1
49,199,3
146,293,1
50,51,1
50,147,3
50,267,1
50,285,3
159,165,1
159,160,1
159,194,1
159,279,1
345,349,1
79,230,1
79,207,1
79,255,1
214,216,1
214,333,1
208,367,1
208,304,3
208,311,1
52,128,1
52,104,1
259,317,1
259,264,1
105,157,1
73,76,1
73,81,1
73,74,1
71,238,1
225,287,1
304,305,1
274,283,1
273,349,1
273,274,0
273,275,1
115,162,1
115,116,1
115,234,0
115,153,1
53,163,1
54,55,1
54,220,1
54,252,1
54,205,3
295,299,0
200,232,1
200,203,1
200,369,1
200,201,1
56,362,1
57,284,1
360,361,1
296,297,1
121,189,0
58,280,1
58,140,1
149,150,1
149,190,1
164,165,1
164,271,0
164,332,1
254,255,1
254,303,3
287,288,0
239,355,0
239,257,1
239,361,1
239,316,1
59,235,1
59,152,1
122,289,1
344,345,1
60,113,1
60,170,3
206,317,1
206,274,0
180,181,3
180,358,1
179,197,1
179,180,1
62,64,1
62,63,1
62,180,3
62,257,1
72,73,1
240,243,1
240,325,0
240,369,1
92,93,3
92,338,3
81,133,0
81,82,1
215,242,3
215,234,1
82,308,3
82,190,1
330,365,1
330,331,1
330,332,1
330,337,1
83,158,1
83,113,1
83,84,0
127,254,0
241,242,3
147,149,1
147,148,1
147,151,1
243,244,1
86,87,1
86,275,1
86,351,1
362,363,1
362,364,1
312,362,1
151,184,1
151,152,1
151,182,1
88,181,3
88,89,1
276,309,1
276,281,1
90,339,1
160,296,1
160,268,1
216,219,3
216,268,1
216,217,1
216,218,3
289,361,1
144,146,1
144,273,1
144,145,1
140,243,3
140,169,1
182,183,1
182,185,1
182,217,3
182,275,1
346,347,1
309,313,1
309,312,1
309,311,3
309,310,1
91,92,1
95,96,3
95,371,1
95,218,1
95,205,1
342,346,1
342,348,1
342,343,1
371,372,1
371,373,1
279,309,1
364,365,3
183,341,1
183,306,1
258,259,1
258,297,0
245,318,1
245,247,1
245,299,1
245,248,1
245,246,1
227,314,3
227,228,3
227,230,3
227,252,0
97,165,0
98,235,1
98,107,1
99,100,1
220,221,3
255,289,1
255,279,1
101,278,1
322,323,1
322,324,1
275,301,3
275,276,1
102,206,1
165,309,1
165,166,0
165,169,1
165,167,3
165,168,1
103,151,3
103,373,3
209,229,1
209,316,1
209,363,1
251,334,1
251,360,1
251,252,1
104,263,1
104,217,1
104,105,1
253,254,1
106,249,1
119,121,1
119,122,1
119,120,1
107,108,1
107,154,1
107,177,3
197,276,1
109,278,0
256,319,1
196,197,1
196,222,1
190,368,1
190,364,1
191,198,3
361,362,0
361,375,1
277,278,1
277,279,1
111,112,1
111,249,1
111,303,1
111,351,3
204,206,0
204,205,1
268,362,1
186,249,1
186,187,1
186,217,1
113,114,0
113,358,1
366,367,1
325,362,3
299,302,1
299,320,1
299,300,1
286,289,1
286,287,0
124,319,1
124,125,1
124,257,1
124,273,3
126,348,1
126,127,1
128,191,1
128,366,3
257,258,3
257,263,1
230,362,0
129,186,3
129,149,1
129,276,1
181,186,1
181,184,0
181,182,1
280,304,1
340,341,1
340,342,1
340,364,1
130,231,1
130,267,1
130,145,1
207,208,1
207,209,1
152,357,0
281,282,1
281,333,1
131,304,3
131,210,0
131,162,0
131,359,3
131,132,1
131,318,1
131,142,1
131,133,1
327,328,1
327,330,1
327,329,1
135,258,1
135,136,1
135,205,3
349,350,1
260,266,1
260,261,1
313,322,1
137,173,1
137,146,1
137,247,1
137,193,1
326,349,3
326,327,0
138,139,1
138,201,0
138,187,1
138,216,1
138,140,1
163,164,0
163,329,1
141,142,1
141,374,0
141,222,3
231,232,1
231,255,1
308,309,1
283,284,1
143,144,1
153,347,1
154,186,1
154,155,1
156,157,1
156,158,1
156,159,1
368,369,1
368,374,1
161,162,1
170,171,3
170,176,1
177,231,1
177,301,3
177,209,3
265,365,1
178,290,1
178,179,0
189,282,1
189,192,3
189,191,1
189,190,1
192,298,1
192,366,3
192,299,1
210,215,1
210,212,1
210,211,1
210,223,1
210,253,1
339,340,3
319,320,1
319,322,1
194,195,1
194,196,1
198,210,0
198,200,1
198,199,1
198,227,1
224,225,3
226,227,1
306,307,3
306,308,0
233,234,1
314,319,1
314,315,1
263,264,1
263,265,1
235,236,1
235,237,1
235,256,1
235,260,1
235,238,1
235,240,1
266,267,1
