predecessor_id,successor_id,type
121,122,1
0,117,1
1,2,1
3,20,3
107,108,1
107,109,3
85,86,1
4,6,0
120,121,1
120,123,3
5,25,1
5,40,1
75,76,3
64,65,1
61,126,1
7,47,3
13,56,1
115,117,1
115,116,1
8,30,1
8,22,3
9,61,1
12,13,1
12,116,1
12,21,3
74,78,1
74,75,3
126,128,1
126,127,1
10,20,1
102,103,1
102,110,3
102,125,1
11,12,0
80,81,1
79,80,3
79,89,3
14,38,1
15,38,1
16,111,3
17,30,0
17,36,3
18,45,1
19,21,1
22,29,1
22,119,0
23,32,1
82,84,1
24,128,1
25,105,1
84,85,1
51,91,1
51,100,1
51,95,1
26,27,1
28,86,1
106,107,0
73,77,1
73,74,1
33,92,1
103,104,1
29,54,1
30,113,3
30,31,0
31,41,1
123,124,1
32,64,3
32,33,1
63,64,1
34,91,3
34,75,1
34,47,1
34,94,3
60,75,0
60,61,0
35,88,1
40,78,1
37,104,0
78,82,1
78,83,1
78,79,1
38,101,1
39,40,3
39,107,1
41,67,1
42,115,3
43,114,0
44,48,1
114,115,1
45,48,1
45,46,1
105,106,1
48,98,1
48,53,1
49,67,1
89,126,1
50,51,1
52,110,1
52,70,1
69,89,1
86,88,1
86,87,1
54,64,1
54,84,3
55,60,0
56,68,3
57,86,1
57,58,3
117,118,1
59,60,1
62,63,0
66,67,1
68,69,1
71,105,1
72,73,1
88,89,0
110,121,1
90,91,1
92,93,1
119,120,1
96,97,3
99,119,1
125,126,1
101,102,1
101,105,1
111,122,1
111,112,3
113,114,1
113,125,1
113,119,1
