id,hours,start,duration
0,54,0,5
1,77,0,7
2,614,0,61
3,228,0,22
4,211,0,21
5,147,0,14
6,71,0,7
7,102,0,10
8,55,0,5
9,102,0,10
10,173,7,17
11,354,0,35
12,64,0,6
13,108,0,10
14,136,0,13
15,310,0,31
16,1099,0,109
17,224,0,22
18,53,0,5
19,51,0,5
20,215,0,21
21,50,0,5
22,139,109,13
23,267,21,26
24,136,0,13
25,122,0,12
26,573,0,57
27,97,0,9
28,539,0,53
29,126,0,12
30,63,0,6
31,66,6,6
32,52,0,5
33,86,0,8
34,89,21,8
35,1305,21,130
36,229,100,22
37,51,0,5
38,305,0,30
39,54,8,5
40,50,13,5
41,50,22,5
42,234,27,23
43,614,0,61
44,108,61,10
45,224,0,22
46,52,0,5
47,50,0,5
48,305,5,30
49,158,0,15
50,53,15,5
51,50,15,5
52,51,0,5
53,63,20,6
54,442,0,44
55,445,0,44
56,93,44,9
57,115,44,11
58,73,48,7
59,385,44,38
60,631,82,63
61,50,145,5
62,307,150,30
63,100,5,10
64,52,15,5
65,63,0,6
66,50,0,5
67,157,0,15
68,125,0,12
69,250,0,25
70,95,113,9
71,162,0,16
72,186,0,18
73,51,0,5
74,74,0,7
75,379,7,37
76,162,44,16
77,397,0,39
78,496,39,49
79,119,39,11
80,259,88,25
81,1370,122,137
82,488,113,48
83,62,0,6
84,73,6,7
85,71,13,7
86,97,13,9
87,505,88,50
88,86,20,8
89,60,28,6
90,83,20,8
91,135,13,13
92,60,0,6
93,164,6,16
94,287,6,28
95,54,34,5
96,267,0,26
97,102,0,10
98,290,10,29
99,125,39,12
100,295,39,29
101,221,51,22
102,947,51,94
103,142,68,14
104,59,82,5
105,246,39,24
106,65,82,6
107,237,22,23
108,512,45,51
109,147,0,14
110,424,0,42
111,199,42,19
112,57,96,5
113,107,101,10
114,55,111,5
115,595,111,59
116,760,26,76
117,229,26,22
118,223,0,22
119,87,12,8
120,73,12,7
121,204,0,20
122,79,122,7
123,52,0,5
124,71,0,7
125,584,0,58
126,54,0,5
127,422,12,42
128,103,54,10
129,226,54,22
130,227,0,22
131,124,22,12
132,162,6,16
133,134,9,13
134,417,0,41
135,53,39,5
136,125,44,12
137,69,56,6
138,243,0,24
139,188,24,18
140,50,0,5
141,265,15,26
142,104,47,10
143,91,57,9
144,254,66,25
145,51,66,5
146,117,71,11
147,80,82,8
148,405,82,40
149,138,109,13
150,154,109,15
151,487,122,48
152,100,82,10
153,65,0,6
154,906,6,90
155,50,0,5
156,280,20,28
157,304,20,30
158,153,50,15
159,119,9,11
160,489,0,48
161,207,48,20
162,50,68,5
163,250,22,25
164,57,26,5
165,724,113,72
166,120,122,12
167,280,134,28
168,458,162,45
169,66,201,6
170,107,6,10
171,283,20,28
172,598,48,59
173,312,113,31
174,885,144,88
175,75,144,7
176,182,170,18
177,53,188,5
178,55,188,5
179,270,193,27
180,60,193,6
181,54,199,5
182,186,204,18
183,547,144,54
184,74,191,7
185,52,204,5
186,111,22,11
187,197,76,19
188,56,96,5
189,66,122,6
190,398,220,39
191,104,128,10
192,254,138,25
193,810,163,81
194,109,244,10
195,135,259,13
196,224,272,22
197,73,272,7
198,52,279,5
199,122,279,12
200,148,128,14
201,574,15,57
202,89,151,8
203,134,163,13
204,73,163,7
205,535,72,53
206,227,103,22
207,53,125,5
208,58,125,5
209,87,170,8
210,197,151,19
211,227,45,22
212,301,122,30
213,576,0,57
214,51,57,5
215,345,198,34
216,301,232,30
217,54,244,5
218,69,249,6
219,58,52,5
220,483,255,48
221,395,220,39
222,51,259,5
223,88,264,8
224,53,259,5
225,95,264,9
226,132,273,13
227,52,259,5
228,193,259,19
229,61,278,6
230,155,264,15
231,129,279,12
232,114,283,11
233,154,294,15
234,64,309,6
235,130,5,13
236,50,63,5
237,69,68,6
238,78,57,7
239,90,64,9
240,71,64,7
241,56,68,5
242,77,163,7
243,50,279,5
244,88,284,8
245,415,272,41
246,50,313,5
247,111,307,11
248,153,318,15
249,68,318,6
250,134,271,13
251,222,170,22
252,70,192,7
253,411,158,41
254,251,278,25
255,68,170,6
256,54,215,5
257,96,220,9
258,83,176,8
259,87,273,8
260,445,68,44
261,58,107,5
262,158,138,15
263,128,273,12
264,71,311,7
