predecessor_id,successor_id,type
137,140,1
194,197,1
118,121,1
118,125,3
118,119,1
118,120,1
0,17,0
160,165,1
160,161,1
223,224,1
233,234,1
128,139,1
128,138,1
1,145,1
1,188,1
78,79,1
211,213,1
144,147,3
23,191,1
23,116,1
23,171,1
25,33,1
25,208,1
25,233,3
25,227,1
7,66,3
7,120,0
191,192,1
50,154,1
50,185,0
186,190,0
186,189,1
21,99,3
195,217,0
84,85,1
196,231,1
32,88,1
96,199,3
145,153,1
145,149,1
145,148,3
145,146,1
2,234,1
3,138,1
9,229,1
82,138,3
4,76,1
232,233,3
5,199,3
5,158,3
123,202,0
123,124,1
6,144,1
6,7,1
147,152,1
8,9,1
10,64,1
10,41,1
11,138,1
12,161,0
154,234,3
154,155,0
13,200,1
13,84,1
126,131,3
180,181,0
102,229,1
102,104,1
14,183,1
15,183,1
15,235,0
16,132,1
16,45,1
16,107,1
164,182,1
42,100,1
42,83,1
42,45,1
161,162,3
161,163,1
161,171,1
204,205,0
87,88,1
87,131,0
17,141,1
17,207,3
203,204,1
172,174,3
85,87,1
85,86,1
85,89,3
220,221,1
90,95,0
18,236,0
175,177,1
175,176,3
19,82,1
19,48,1
179,182,1
179,180,0
27,42,1
27,167,1
65,107,0
65,116,1
20,21,1
206,227,3
181,185,0
181,183,1
168,173,3
98,111,1
98,99,1
115,116,0
22,23,1
141,165,3
141,184,0
141,142,1
135,178,1
24,174,3
24,25,1
112,113,0
89,131,1
89,90,1
89,92,1
48,203,1
26,27,3
81,82,1
81,91,1
148,174,1
142,194,1
28,183,3
28,75,3
162,230,1
187,188,1
29,58,0
29,123,3
29,85,1
30,172,1
132,136,1
31,32,1
31,113,3
33,105,1
163,164,1
109,227,1
109,221,1
169,201,1
169,214,0
34,53,0
59,87,3
59,199,0
59,148,3
59,124,1
35,100,1
36,69,1
193,194,1
193,198,1
193,195,1
193,196,1
218,226,1
62,201,1
37,111,1
38,189,1
212,214,1
212,231,1
212,235,1
120,197,3
120,176,1
120,149,1
39,190,1
39,200,1
197,205,1
40,128,1
41,79,1
41,42,1
41,55,1
149,214,1
149,209,1
121,196,1
121,152,1
121,122,1
121,123,1
133,138,0
188,226,1
214,215,3
43,97,3
43,69,1
83,84,1
58,59,0
58,142,1
58,151,1
99,100,1
99,141,1
44,135,3
45,205,1
222,223,1
46,229,1
47,48,1
61,62,1
61,185,0
49,130,1
49,50,3
49,80,1
51,204,3
51,151,1
113,114,0
182,184,1
91,103,1
52,113,1
53,83,1
53,93,0
54,82,1
54,114,1
54,55,1
55,209,1
55,236,1
143,144,1
143,145,1
143,151,1
219,220,1
219,222,1
219,225,1
110,171,1
110,111,1
56,58,1
56,57,3
111,112,1
60,61,1
170,171,1
63,153,1
63,64,0
63,79,3
63,65,1
79,142,1
150,236,3
151,232,0
67,225,1
71,121,1
114,115,1
152,198,1
72,165,3
209,213,1
92,104,1
68,160,1
69,218,1
69,235,3
70,71,3
70,187,0
70,72,0
70,200,1
216,217,1
73,131,1
134,135,1
207,210,1
207,208,1
207,209,1
190,191,1
190,193,1
74,76,1
74,75,1
74,125,1
226,227,3
77,220,1
77,78,1
80,81,1
80,156,3
80,83,1
80,150,0
80,151,0
217,218,1
217,219,1
217,228,1
153,154,1
153,177,3
184,210,1
228,229,1
228,230,0
94,189,1
231,232,3
231,237,1
95,96,1
235,236,1
97,98,1
101,102,1
101,103,0
101,182,1
171,172,1
106,149,3
105,106,1
136,137,3
136,184,1
125,148,3
125,126,1
108,110,3
108,109,1
108,202,1
117,118,3
127,129,1
127,128,3
174,197,1
174,175,3
174,233,3
130,178,3
138,222,1
165,169,1
131,174,1
131,134,1
131,133,1
131,132,1
139,143,1
139,140,1
139,141,1
139,150,1
156,189,1
156,158,1
156,157,1
159,189,1
159,160,1
166,211,0
167,232,1
167,170,1
167,169,1
167,168,3
210,216,1
210,211,1
210,212,3
178,179,3
185,187,1
185,186,0
199,235,1
200,201,1
202,206,1
202,203,1
202,207,1
