id,hours,start,duration
0,82,0,8
1,59,0,5
2,324,0,32
3,212,0,21
4,430,0,43
5,396,0,39
6,524,0,52
7,111,52,11
8,114,0,11
9,382,52,38
10,280,0,28
11,1167,11,116
12,50,127,5
13,206,0,20
14,135,20,13
15,52,43,5
16,123,63,12
17,195,20,19
18,51,52,5
19,138,57,13
20,71,70,7
21,62,90,6
22,54,70,5
23,60,75,6
24,357,75,35
25,88,75,8
26,68,83,6
27,130,83,13
28,64,96,6
29,186,96,18
30,52,96,5
31,327,101,32
32,342,0,34
33,125,127,12
34,84,34,8
35,53,42,5
36,141,101,14
37,406,75,40
38,449,115,44
39,50,63,5
40,62,68,6
41,83,107,8
42,72,115,7
43,294,115,29
44,50,115,5
45,62,120,6
46,423,0,42
47,72,115,7
48,712,127,71
49,57,198,5
50,614,203,61
51,273,127,27
52,50,154,5
