id,hours,start,duration
0,196,0,19
1,55,0,5
2,292,0,29
3,501,0,50
4,463,0,46
5,115,0,11
6,184,0,18
7,71,0,7
8,59,0,5
9,164,0,16
10,72,0,7
11,118,0,11
12,476,0,47
13,137,0,13
14,190,0,19
15,83,0,8
16,65,5,6
17,56,0,5
18,520,0,52
19,152,0,15
20,54,0,5
21,100,0,10
22,97,0,9
23,59,0,5
24,127,0,12
25,1386,0,138
26,116,0,11
27,56,0,5
28,123,16,12
29,71,0,7
30,62,0,6
31,308,0,30
32,346,9,34
33,52,0,5
34,52,5,5
35,793,0,79
36,61,0,6
37,181,0,18
38,99,0,9
39,138,52,13
40,155,0,15
41,506,0,50
42,239,50,23
43,166,73,16
44,100,0,10
45,51,138,5
46,67,0,6
47,365,0,36
48,502,0,50
49,135,0,13
50,168,0,16
51,50,0,5
52,214,0,21
53,50,50,5
54,284,0,28
55,128,28,12
56,82,21,8
57,85,0,8
58,247,6,24
59,88,7,8
60,58,10,5
61,129,15,12
62,96,0,9
63,342,7,34
64,79,41,7
65,209,0,20
66,110,0,11
67,197,0,19
68,363,19,36
69,87,65,8
70,67,0,6
71,150,0,15
72,842,41,84
73,442,41,44
74,223,85,22
75,57,0,5
76,417,9,41
77,103,50,10
78,474,50,47
79,92,16,9
80,203,5,20
81,55,16,5
82,78,55,7
83,156,55,15
84,495,62,49
85,51,120,5
86,86,15,8
87,63,0,6
88,50,6,5
89,216,41,21
90,50,11,5
91,120,0,12
92,275,12,27
93,294,30,29
94,88,73,8
95,63,81,6
96,87,87,8
97,50,90,5
98,66,95,6
99,67,81,6
100,531,0,53
101,242,53,24
102,78,62,7
103,243,6,24
104,196,30,19
105,281,111,28
106,103,0,10
107,747,25,74
108,59,81,5
109,56,81,5
110,50,138,5
111,70,143,7
112,115,143,11
113,54,154,5
114,51,6,5
115,74,0,7
116,56,52,5
117,228,35,22
118,486,29,48
119,96,77,9
120,124,77,12
121,53,77,5
122,610,138,61
123,357,86,35
124,71,121,7
125,146,86,14
126,191,29,19
127,412,48,41
128,61,193,6
129,445,193,44
130,149,199,14
131,55,213,5
132,50,199,5
133,83,213,8
134,100,218,10
135,525,121,52
136,67,86,6
137,54,89,5
138,134,90,13
139,154,103,15
140,112,118,11
141,80,118,8
142,54,143,5
143,59,118,5
144,176,123,17
145,582,123,58
146,50,126,5
147,138,118,13
148,59,199,5
149,188,204,18
150,740,29,74
151,126,120,12
152,67,159,6
153,155,165,15
154,159,213,15
155,54,228,5
156,355,228,35
157,490,263,49
158,119,263,11
159,131,274,13
160,137,263,13
161,51,233,5
162,75,238,7
163,268,173,26
164,103,199,10
165,63,193,6
166,50,209,5
167,110,188,11
168,51,180,5
169,119,148,11
170,112,148,11
171,87,159,8
172,56,159,5
173,221,137,22
174,523,159,52
175,86,245,8
176,131,87,13
177,53,100,5
178,792,87,79
179,126,312,12
180,176,324,17
181,268,204,26
182,455,341,45
183,71,324,7
184,168,324,16
185,153,331,15
186,56,346,5
187,196,351,19
188,187,370,18
189,51,386,5
190,177,391,17
191,104,408,10
192,67,391,6
193,68,397,6
194,128,386,12
195,219,398,21
196,568,125,56
197,587,181,58
198,233,181,23
199,326,181,32
200,157,312,15
201,115,125,11
202,566,136,56
203,92,129,9
204,54,403,5
205,281,138,28
206,63,185,6
207,50,166,5
208,137,191,13
209,450,221,45
210,110,266,11
211,195,247,19
212,210,266,21
213,175,287,17
214,274,304,27
215,77,266,7
216,58,266,5
217,203,304,20
218,61,266,6
219,50,397,5
220,108,397,10
221,64,273,6
222,143,408,14
223,124,408,12
224,222,273,22
225,62,370,6
226,228,376,22
227,58,376,5
228,85,295,8
229,112,295,11
230,552,306,55
231,392,306,39
232,363,306,36
233,104,345,10
234,447,295,44
235,52,166,5
236,358,263,35
237,468,252,46
238,144,273,14
239,55,166,5
240,61,351,6
241,72,298,7
242,79,305,7
243,150,312,15
244,165,298,16
245,185,388,18
246,516,406,51
247,72,457,7
248,1593,247,159
249,549,406,54
250,433,460,43
251,381,406,38
252,82,436,8
253,142,444,14
254,52,444,5
255,366,444,36
256,53,480,5
257,401,339,40
258,71,339,7
259,151,364,15
260,51,339,5
261,88,379,8
262,51,419,5
263,265,444,26
264,385,470,38
265,394,470,39
266,402,345,40
267,514,379,51
268,173,272,17
269,56,272,5
270,189,370,18
271,50,388,5
272,68,393,6
273,147,393,14
274,62,451,6
275,403,407,40
276,59,407,5
277,419,407,41
278,60,412,6
279,68,412,6
280,132,418,13
281,110,422,11
282,64,422,6
283,326,418,32
284,50,450,5
285,55,450,5
286,50,266,5
287,223,314,22
288,1002,391,100
289,72,406,7
