predecessor_id,successor_id,type
325,340,1
0,74,1
0,76,3
0,282,1
0,293,1
1,275,1
1,108,1
1,54,0
2,284,1
145,195,1
145,286,3
172,173,3
172,200,1
218,290,1
3,262,1
3,58,1
3,61,1
3,162,0
3,209,1
3,90,1
4,188,1
220,360,0
182,230,3
182,237,3
154,165,0
101,273,3
101,120,1
114,135,3
114,277,1
114,117,1
114,116,1
114,336,1
50,345,1
5,211,1
5,75,1
6,70,1
6,36,1
6,118,1
7,106,1
8,259,1
313,314,1
313,316,1
313,322,1
115,328,1
291,292,1
204,288,1
9,100,0
270,276,1
270,272,1
10,109,1
324,325,1
11,275,1
11,12,3
11,111,1
13,243,1
14,44,1
15,351,1
15,314,1
15,249,3
15,196,3
134,135,1
16,285,3
205,211,3
205,206,1
205,247,1
205,232,1
272,275,3
272,274,1
272,282,0
272,322,3
17,24,3
82,330,1
82,226,1
116,358,3
315,338,0
18,158,1
18,333,1
18,86,1
201,219,1
212,213,1
212,214,3
212,217,1
19,49,1
19,128,3
216,340,1
20,264,1
20,113,1
20,59,1
20,142,1
146,147,1
21,168,1
222,253,1
152,232,1
22,190,1
22,156,1
23,149,3
23,177,1
23,233,1
24,99,3
286,330,1
342,343,1
117,147,3
25,99,1
25,176,1
26,133,1
27,364,3
234,325,0
234,301,1
234,235,3
163,213,1
163,348,3
42,79,1
42,87,1
28,250,1
28,196,3
28,93,1
28,322,1
28,107,1
28,52,1
28,223,3
29,38,3
297,339,1
30,150,1
30,92,1
30,355,0
30,281,0
30,251,1
88,338,1
124,130,1
124,131,1
190,269,1
190,191,1
190,193,1
84,250,1
84,296,1
84,303,1
84,86,3
84,299,1
273,279,1
31,68,1
32,78,1
33,290,1
81,128,3
81,91,1
81,82,1
81,83,1
81,85,1
81,177,0
151,204,1
151,266,1
151,152,1
34,114,1
236,240,1
236,292,1
35,97,1
35,76,1
35,159,1
128,139,1
95,164,3
95,177,1
318,330,1
36,127,1
261,262,1
261,265,0
352,353,1
37,173,1
37,298,1
37,105,1
83,84,1
83,246,3
83,142,1
38,113,1
38,62,1
38,120,1
38,131,3
121,238,1
39,283,1
78,235,3
206,254,1
206,207,3
206,299,3
40,42,1
40,41,1
40,167,0
40,267,0
43,275,0
43,99,1
43,57,1
198,205,1
198,199,3
110,213,1
135,183,1
135,307,3
45,263,0
45,98,1
46,221,1
46,92,1
46,157,1
245,292,3
245,247,1
47,62,1
47,142,1
48,130,1
49,143,0
49,154,1
49,50,1
49,106,3
49,107,1
274,278,1
274,277,1
125,319,0
125,274,3
125,126,1
125,127,1
97,164,3
97,157,1
97,111,1
59,340,1
59,330,1
59,334,1
59,292,1
257,317,1
244,285,3
244,246,1
244,245,1
51,242,1
51,215,1
359,360,1
359,361,3
52,338,1
52,176,3
52,360,1
52,141,1
52,86,1
53,136,1
53,241,3
247,347,1
247,351,1
357,359,0
357,358,1
55,77,1
55,111,1
56,171,1
57,208,3
57,152,1
58,180,1
58,59,1
191,238,3
60,345,1
60,276,1
290,291,1
61,196,1
61,169,1
158,342,1
158,361,0
158,164,3
158,217,1
178,179,1
178,187,1
162,163,1
162,249,1
235,345,1
235,236,1
63,308,0
63,195,1
63,247,3
64,308,1
65,168,0
66,79,1
66,94,1
241,289,1
67,259,1
67,244,3
67,140,1
309,353,1
276,277,1
126,342,1
126,144,1
126,232,1
86,352,1
86,208,1
293,305,3
293,302,1
293,296,1
293,294,1
202,313,1
223,225,3
223,229,1
223,233,1
262,263,1
262,334,1
262,297,1
248,361,1
248,249,1
242,243,1
351,352,3
351,354,1
138,268,1
138,139,1
138,321,1
215,216,1
159,324,1
160,274,1
160,162,1
160,231,0
160,161,3
288,290,1
288,362,1
288,289,1
288,298,1
288,295,1
288,293,3
69,157,1
70,193,1
194,335,1
127,128,1
127,273,3
217,218,1
217,273,1
217,222,1
149,193,1
87,88,1
87,250,1
87,269,1
278,281,1
91,337,1
91,214,1
164,350,0
164,292,1
185,363,1
221,224,1
221,361,1
221,222,1
221,223,3
263,324,1
136,253,3
136,229,1
136,328,1
71,169,1
71,109,3
279,280,1
166,211,1
72,263,0
72,241,1
72,118,1
73,79,1
74,318,1
74,314,3
74,113,1
74,185,3
75,298,1
129,275,1
129,182,3
129,281,1
129,192,1
224,233,1
76,107,3
76,233,1
76,339,1
76,266,1
77,78,0
77,155,1
77,251,1
179,180,0
179,184,1
179,186,3
179,197,1
79,312,3
239,242,1
239,240,1
239,259,3
239,241,3
174,309,1
174,300,1
174,175,1
123,124,1
123,129,1
123,135,1
123,125,0
123,177,0
356,364,1
356,357,0
296,308,1
296,297,1
80,87,1
80,81,1
225,282,1
298,330,1
253,254,1
253,297,0
203,276,1
203,204,1
203,205,1
89,197,0
89,135,1
89,120,1
300,301,1
243,248,1
243,250,3
243,252,1
243,345,1
243,244,0
105,164,1
312,315,1
312,313,1
208,209,1
208,226,1
90,91,1
299,308,1
299,300,0
316,318,3
316,317,1
137,138,1
181,183,1
181,182,1
181,203,3
92,249,3
347,348,0
323,337,1
323,326,1
323,324,1
338,340,1
338,339,1
192,249,1
188,190,3
188,189,3
188,192,1
188,227,1
188,260,1
93,362,0
93,175,1
93,276,1
93,247,1
96,235,3
96,97,1
132,161,1
132,169,1
132,313,3
139,175,3
94,138,1
94,96,1
94,95,3
94,209,1
156,159,0
156,160,1
156,158,0
156,220,1
156,205,1
156,157,1
303,340,1
303,304,0
303,356,1
180,181,1
180,194,1
184,185,1
184,188,1
319,320,1
319,348,3
319,321,1
210,297,1
193,285,0
193,195,1
193,194,1
98,112,1
310,311,3
165,171,1
165,166,3
99,258,1
99,155,1
99,346,1
99,216,1
211,212,3
211,215,3
187,188,1
187,196,1
140,256,1
140,197,1
336,337,1
336,338,1
100,101,0
219,312,1
219,221,1
219,220,1
219,227,1
226,232,1
196,309,3
196,199,3
256,257,3
264,275,1
264,346,3
311,312,1
311,327,1
311,319,1
311,358,1
173,174,1
227,230,1
227,339,3
102,263,1
102,186,1
103,308,3
265,266,1
265,301,1
265,310,3
265,286,3
344,345,3
344,349,1
344,347,1
344,346,1
302,303,1
302,328,1
302,353,1
228,250,1
228,364,0
228,294,1
130,260,1
229,291,1
229,330,3
229,337,3
131,132,1
104,143,1
104,105,1
104,221,1
104,276,3
104,195,3
322,323,1
106,332,1
108,149,0
230,350,1
230,284,1
230,231,1
230,232,1
251,258,0
109,110,1
109,171,1
177,178,1
111,254,0
111,220,1
111,305,0
111,310,1
327,329,1
327,328,3
330,331,0
349,350,3
349,351,1
112,292,1
169,291,1
169,269,3
169,170,1
169,175,0
113,114,1
113,176,1
113,115,1
113,245,1
197,284,1
197,198,0
197,332,1
197,274,3
197,305,1
118,209,3
118,119,1
118,197,1
355,362,0
355,356,1
252,253,1
252,255,0
252,256,1
252,267,1
282,283,1
282,337,1
362,363,1
143,309,1
143,194,1
200,228,1
200,203,3
200,210,1
200,208,3
200,201,3
200,202,1
120,121,1
122,123,1
170,210,3
233,348,1
233,316,1
233,234,1
133,245,1
133,134,1
133,136,1
133,140,1
133,137,3
237,340,3
307,337,1
305,306,3
305,307,1
141,235,1
141,258,1
141,143,1
141,142,1
238,239,3
238,251,1
144,146,3
144,254,1
144,145,1
144,360,1
147,334,1
147,351,0
147,207,1
148,149,1
148,153,1
260,264,1
260,261,1
