predecessor_id,successor_id,type
310,311,3
0,252,1
1,301,1
314,320,1
2,320,3
64,127,0
247,248,1
156,209,1
3,233,1
309,310,1
4,78,1
279,280,1
5,193,0
74,260,3
74,323,0
74,180,3
210,212,1
210,302,1
203,237,1
49,305,1
49,198,3
148,150,1
148,251,1
148,226,0
6,86,3
6,96,1
207,208,1
7,184,3
321,322,1
75,78,1
75,276,1
8,296,3
8,187,3
9,107,1
9,119,1
76,303,1
76,206,1
10,186,1
162,186,1
277,295,1
77,252,1
77,101,1
11,115,0
12,243,3
12,107,1
12,291,1
238,252,1
168,245,1
108,177,3
108,210,0
219,220,1
13,225,1
164,265,1
164,202,1
164,234,0
151,291,1
41,89,1
41,259,1
41,54,1
14,114,1
14,21,3
15,105,1
15,47,3
15,179,3
16,246,1
16,127,1
16,200,1
16,280,1
17,232,3
190,215,1
190,191,1
103,104,3
103,264,1
173,177,1
169,289,1
163,164,3
112,259,1
112,288,3
112,264,1
112,216,1
18,306,1
18,129,1
18,157,1
149,261,1
19,141,1
19,140,1
19,153,3
19,36,3
19,48,1
124,126,1
124,135,0
124,153,1
138,217,1
138,172,1
20,246,1
20,226,1
72,251,3
72,118,1
72,262,3
38,63,1
21,246,3
21,82,1
21,93,1
21,318,1
22,134,1
22,178,0
22,262,3
23,304,3
236,288,1
236,298,1
24,57,0
152,204,3
152,153,1
152,199,1
152,248,0
152,301,3
25,283,1
100,299,1
100,285,1
100,234,1
80,273,1
26,239,1
26,196,1
26,47,1
26,275,1
27,177,1
243,329,1
28,103,1
29,198,1
29,64,3
29,251,1
29,270,1
29,184,0
29,239,1
30,83,1
179,231,1
179,228,3
179,180,0
31,88,1
31,55,3
32,263,1
32,109,1
32,90,1
98,99,1
33,243,3
226,271,1
226,227,1
226,231,1
34,128,3
142,270,1
142,279,3
110,111,3
110,250,0
110,273,1
125,230,3
35,126,1
35,305,1
301,303,0
301,302,1
36,297,1
36,254,1
150,151,1
150,152,1
37,38,3
37,233,1
132,166,1
132,264,1
132,133,1
278,279,1
39,284,1
39,119,3
253,317,1
283,284,1
283,304,3
283,293,0
272,292,1
139,141,0
139,145,3
57,217,1
57,175,1
40,41,0
40,87,0
183,271,1
183,184,0
183,299,1
183,224,1
183,193,1
175,298,1
175,301,1
79,230,1
79,315,1
79,80,1
184,305,0
213,214,1
42,183,1
42,84,1
42,283,1
43,127,1
43,171,1
43,80,3
44,305,1
44,205,3
45,165,1
45,256,1
45,228,1
45,163,1
255,293,3
227,232,1
227,229,1
227,228,1
227,279,3
46,136,3
143,187,0
143,239,0
206,207,1
206,245,1
206,209,1
91,126,3
91,223,3
91,92,1
257,302,1
48,185,1
48,49,3
48,236,3
48,119,1
137,139,1
137,140,1
137,138,3
60,112,1
60,182,3
60,168,3
60,91,1
244,259,1
50,308,0
50,297,3
237,238,1
237,276,1
128,193,3
51,124,1
51,78,1
51,109,3
51,72,1
94,218,3
94,305,0
94,106,1
94,294,1
53,299,1
53,118,1
53,259,1
281,286,3
52,53,1
52,81,3
160,312,3
54,274,1
54,130,1
55,209,1
56,57,1
58,181,1
58,173,1
268,269,3
268,294,3
268,293,1
171,201,1
171,313,1
84,229,1
84,198,1
59,60,1
59,123,1
59,209,1
59,283,1
104,291,0
104,325,1
114,169,1
114,234,1
256,258,3
256,257,0
256,294,0
61,317,1
62,142,1
62,174,1
63,102,1
63,95,0
63,64,3
187,192,3
187,198,1
187,188,1
239,241,3
239,329,1
239,240,3
161,163,1
161,162,1
161,165,1
161,226,1
161,268,1
246,249,3
246,250,1
246,247,1
246,251,0
246,327,1
141,142,1
141,144,1
141,143,3
298,323,3
111,112,1
111,115,1
111,129,3
111,113,1
262,263,1
188,190,1
188,189,1
188,205,3
188,194,1
188,326,1
65,218,1
66,302,1
73,75,1
73,76,1
73,77,3
73,115,3
73,79,0
73,74,3
212,294,0
212,213,3
212,316,3
67,117,1
67,227,1
67,192,1
174,175,3
174,176,1
99,167,1
99,118,1
99,100,1
131,197,1
131,132,3
131,294,1
229,230,1
229,280,1
191,240,1
68,303,0
192,285,1
192,278,1
186,195,1
186,187,3
69,165,1
69,285,1
69,279,1
70,105,1
70,298,1
70,202,1
284,285,1
176,241,1
176,222,1
126,204,1
126,288,3
126,293,0
144,221,3
105,272,1
105,288,1
105,320,0
71,73,1
71,72,1
